LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
AUS,POP,TOT,AGRWTH,A,1957,2.270316,
AUS,POP,TOT,AGRWTH,A,1958,2.095436,
AUS,POP,TOT,AGRWTH,A,1959,2.174355,
AUS,POP,TOT,AGRWTH,A,1960,2.177804,
AUS,POP,TOT,AGRWTH,A,1961,2.269586,
AUS,POP,TOT,AGRWTH,A,1962,1.829999,
AUS,POP,TOT,AGRWTH,A,1963,1.928882,
AUS,POP,TOT,AGRWTH,A,1964,1.968479,
AUS,POP,TOT,AGRWTH,A,1965,1.971839,
AUS,POP,TOT,AGRWTH,A,1966,2.280225,
AUS,POP,TOT,AGRWTH,A,1967,1.720592,
AUS,POP,TOT,AGRWTH,A,1968,1.776046,
AUS,POP,TOT,AGRWTH,A,1969,2.118301,
AUS,POP,TOT,AGRWTH,A,1970,1.992455,B
AUS,POP,TOT,AGRWTH,A,1971,4.476696,
AUS,POP,TOT,AGRWTH,A,1972,1.809093,
AUS,POP,TOT,AGRWTH,A,1973,1.509915,
AUS,POP,TOT,AGRWTH,A,1974,1.614516,
AUS,POP,TOT,AGRWTH,A,1975,1.241925,
AUS,POP,TOT,AGRWTH,A,1976,1.008335,
AUS,POP,TOT,AGRWTH,A,1977,1.134113,
AUS,POP,TOT,AGRWTH,A,1978,1.176848,
AUS,POP,TOT,AGRWTH,A,1979,1.089708,
AUS,POP,TOT,AGRWTH,A,1980,1.237465,
AUS,POP,TOT,AGRWTH,A,1981,1.550857,
AUS,POP,TOT,AGRWTH,A,1982,1.74886,
AUS,POP,TOT,AGRWTH,A,1983,1.377908,
AUS,POP,TOT,AGRWTH,A,1984,1.207778,
AUS,POP,TOT,AGRWTH,A,1985,1.341009,
AUS,POP,TOT,AGRWTH,A,1986,1.457015,
AUS,POP,TOT,AGRWTH,A,1987,1.532767,
AUS,POP,TOT,AGRWTH,A,1988,1.649607,
AUS,POP,TOT,AGRWTH,A,1989,1.70729,
AUS,POP,TOT,AGRWTH,A,1990,1.491054,
AUS,POP,TOT,AGRWTH,A,1991,1.28278,
AUS,POP,TOT,AGRWTH,A,1992,1.128,
AUS,POP,TOT,AGRWTH,A,1993,0.8924996,
AUS,POP,TOT,AGRWTH,A,1994,0.9639921,
AUS,POP,TOT,AGRWTH,A,1995,1.12328,
AUS,POP,TOT,AGRWTH,A,1996,1.221883,
AUS,POP,TOT,AGRWTH,A,1997,1.08642,
AUS,POP,TOT,AGRWTH,A,1998,1.00418,
AUS,POP,TOT,AGRWTH,A,1999,1.096303,
AUS,POP,TOT,AGRWTH,A,2000,1.153519,
AUS,POP,TOT,AGRWTH,A,2001,1.292764,
AUS,POP,TOT,AGRWTH,A,2002,1.141375,
AUS,POP,TOT,AGRWTH,A,2003,1.159272,
AUS,POP,TOT,AGRWTH,A,2004,1.074996,
AUS,POP,TOT,AGRWTH,A,2005,1.224101,
AUS,POP,TOT,AGRWTH,A,2006,1.357982,
AUS,POP,TOT,AGRWTH,A,2007,1.843431,
AUS,POP,TOT,AGRWTH,A,2008,2.021317,
AUS,POP,TOT,AGRWTH,A,2009,2.084804,
AUS,POP,TOT,AGRWTH,A,2010,1.567398,
AUS,POP,TOT,AGRWTH,A,2011,1.397967,
AUS,POP,TOT,AGRWTH,A,2012,1.736795,
AUS,POP,TOT,AGRWTH,A,2013,1.751144,
AUS,POP,TOT,AGRWTH,A,2014,1.57831,
AUT,POP,TOT,AGRWTH,A,1951,0.00506121,
AUT,POP,TOT,AGRWTH,A,1952,-0.110721,
AUT,POP,TOT,AGRWTH,A,1953,0.06800166,
AUT,POP,TOT,AGRWTH,A,1954,0.1114464,
AUT,POP,TOT,AGRWTH,A,1955,0.09619307,
AUT,POP,TOT,AGRWTH,A,1956,0.07879791,
AUT,POP,TOT,AGRWTH,A,1957,0.1941931,
AUT,POP,TOT,AGRWTH,A,1958,0.3086195,
AUT,POP,TOT,AGRWTH,A,1959,0.3860257,
AUT,POP,TOT,AGRWTH,A,1960,0.4734308,
AUT,POP,TOT,AGRWTH,A,1961,0.549965,
AUT,POP,TOT,AGRWTH,A,1962,0.6147921,
AUT,POP,TOT,AGRWTH,A,1963,0.6444302,
AUT,POP,TOT,AGRWTH,A,1964,0.6687746,
AUT,POP,TOT,AGRWTH,A,1965,0.6518313,
AUT,POP,TOT,AGRWTH,A,1966,0.7038755,
AUT,POP,TOT,AGRWTH,A,1967,0.7502254,
AUT,POP,TOT,AGRWTH,A,1968,0.5205911,
AUT,POP,TOT,AGRWTH,A,1969,0.3459421,
AUT,POP,TOT,AGRWTH,A,1970,0.3498294,
AUT,POP,TOT,AGRWTH,A,1971,0.4472294,
AUT,POP,TOT,AGRWTH,A,1972,0.5828959,
AUT,POP,TOT,AGRWTH,A,1973,0.5555658,
AUT,POP,TOT,AGRWTH,A,1974,0.1703639,
AUT,POP,TOT,AGRWTH,A,1975,-0.2649809,
AUT,POP,TOT,AGRWTH,A,1976,-0.1765031,
AUT,POP,TOT,AGRWTH,A,1977,0.03839786,
AUT,POP,TOT,AGRWTH,A,1978,-0.08094149,
AUT,POP,TOT,AGRWTH,A,1979,-0.1703185,
AUT,POP,TOT,AGRWTH,A,1980,0.000105968,
AUT,POP,TOT,AGRWTH,A,1981,0.255357,
AUT,POP,TOT,AGRWTH,A,1982,0.07172953,
AUT,POP,TOT,AGRWTH,A,1983,-0.1614573,
AUT,POP,TOT,AGRWTH,A,1984,-0.006294706,
AUT,POP,TOT,AGRWTH,A,1985,0.04694877,
AUT,POP,TOT,AGRWTH,A,1986,0.06358242,
AUT,POP,TOT,AGRWTH,A,1987,0.06329102,
AUT,POP,TOT,AGRWTH,A,1988,0.1416843,
AUT,POP,TOT,AGRWTH,A,1989,0.451517,
AUT,POP,TOT,AGRWTH,A,1990,0.7649255,
AUT,POP,TOT,AGRWTH,A,1991,1.003406,
AUT,POP,TOT,AGRWTH,A,1992,1.106644,
AUT,POP,TOT,AGRWTH,A,1993,0.8280246,
AUT,POP,TOT,AGRWTH,A,1994,0.3856112,
AUT,POP,TOT,AGRWTH,A,1995,0.1532362,
AUT,POP,TOT,AGRWTH,A,1996,0.1350984,
AUT,POP,TOT,AGRWTH,A,1997,0.1133934,
AUT,POP,TOT,AGRWTH,A,1998,0.109776,
AUT,POP,TOT,AGRWTH,A,1999,0.1947526,
AUT,POP,TOT,AGRWTH,A,2000,0.2407686,
AUT,POP,TOT,AGRWTH,A,2001,0.383533,
AUT,POP,TOT,AGRWTH,A,2002,0.4952319,
AUT,POP,TOT,AGRWTH,A,2003,0.4469619,
AUT,POP,TOT,AGRWTH,A,2004,0.6306289,
AUT,POP,TOT,AGRWTH,A,2005,0.6834862,
AUT,POP,TOT,AGRWTH,A,2006,0.5187666,
AUT,POP,TOT,AGRWTH,A,2007,0.3294772,
AUT,POP,TOT,AGRWTH,A,2008,0.3176781,
AUT,POP,TOT,AGRWTH,A,2009,0.2396431,
AUT,POP,TOT,AGRWTH,A,2010,0.2348024,
AUT,POP,TOT,AGRWTH,A,2011,0.3284867,
AUT,POP,TOT,AGRWTH,A,2012,0.4503409,
AUT,POP,TOT,AGRWTH,A,2013,0.5015125,B
BEL,POP,TOT,AGRWTH,A,1956,0.6241112,
BEL,POP,TOT,AGRWTH,A,1957,0.7311907,
BEL,POP,TOT,AGRWTH,A,1958,0.7075275,
BEL,POP,TOT,AGRWTH,A,1959,0.5640558,
BEL,POP,TOT,AGRWTH,A,1960,0.546777,
BEL,POP,TOT,AGRWTH,A,1961,0.3327474,
BEL,POP,TOT,AGRWTH,A,1962,0.3988481,
BEL,POP,TOT,AGRWTH,A,1963,0.7504194,
BEL,POP,TOT,AGRWTH,A,1964,0.9509708,
BEL,POP,TOT,AGRWTH,A,1965,0.912273,
BEL,POP,TOT,AGRWTH,A,1966,0.67775,
BEL,POP,TOT,AGRWTH,A,1967,0.5581872,
BEL,POP,TOT,AGRWTH,A,1968,0.3941659,
BEL,POP,TOT,AGRWTH,A,1969,0.2835814,
BEL,POP,TOT,AGRWTH,A,1970,0.09866233,
BEL,POP,TOT,AGRWTH,A,1971,0.1824029,
BEL,POP,TOT,AGRWTH,A,1972,0.3923537,
BEL,POP,TOT,AGRWTH,A,1973,0.3151647,
BEL,POP,TOT,AGRWTH,A,1974,0.3151292,
BEL,POP,TOT,AGRWTH,A,1975,0.2893961,
BEL,POP,TOT,AGRWTH,A,1976,0.1788342,
BEL,POP,TOT,AGRWTH,A,1977,0.1235457,
BEL,POP,TOT,AGRWTH,A,1978,0.0933435,
BEL,POP,TOT,AGRWTH,A,1979,0.08993313,
BEL,POP,TOT,AGRWTH,A,1980,0.1102719,
BEL,POP,TOT,AGRWTH,A,1981,-0.002647262,
BEL,POP,TOT,AGRWTH,A,1982,-0.02716305,
BEL,POP,TOT,AGRWTH,A,1983,-0.007944155,
BEL,POP,TOT,AGRWTH,A,1984,-0.001501697,
BEL,POP,TOT,AGRWTH,A,1985,0.02979086,
BEL,POP,TOT,AGRWTH,A,1986,0.0356552,
BEL,POP,TOT,AGRWTH,A,1987,0.08527835,
BEL,POP,TOT,AGRWTH,A,1988,0.3184423,
BEL,POP,TOT,AGRWTH,A,1989,0.3639085,
BEL,POP,TOT,AGRWTH,A,1990,0.2986708,
BEL,POP,TOT,AGRWTH,A,1991,0.3722945,
BEL,POP,TOT,AGRWTH,A,1992,0.4065376,
BEL,POP,TOT,AGRWTH,A,1993,0.3914025,
BEL,POP,TOT,AGRWTH,A,1994,0.3086626,
BEL,POP,TOT,AGRWTH,A,1995,0.2096563,
BEL,POP,TOT,AGRWTH,A,1996,0.1955842,
BEL,POP,TOT,AGRWTH,A,1997,0.2422948,
BEL,POP,TOT,AGRWTH,A,1998,0.2137558,
BEL,POP,TOT,AGRWTH,A,1999,0.2294421,
BEL,POP,TOT,AGRWTH,A,2000,0.2428123,
BEL,POP,TOT,AGRWTH,A,2001,0.3445434,
BEL,POP,TOT,AGRWTH,A,2002,0.4492752,
BEL,POP,TOT,AGRWTH,A,2003,0.4195191,
BEL,POP,TOT,AGRWTH,A,2004,0.4337262,
BEL,POP,TOT,AGRWTH,A,2005,0.551581,
BEL,POP,TOT,AGRWTH,A,2006,0.6617381,
BEL,POP,TOT,AGRWTH,A,2007,0.7370337,
BEL,POP,TOT,AGRWTH,A,2008,0.7931054,
BEL,POP,TOT,AGRWTH,A,2009,0.8078358,
BEL,POP,TOT,AGRWTH,A,2010,1.146474,
BEL,POP,TOT,AGRWTH,A,2011,1.167306,
BEL,POP,TOT,AGRWTH,A,2012,0.7286736,
BEL,POP,TOT,AGRWTH,A,2013,0.4510145,
BEL,POP,TOT,AGRWTH,A,2014,0.4369753,
CAN,POP,TOT,AGRWTH,A,1951,2.13282,
CAN,POP,TOT,AGRWTH,A,1952,3.198771,
CAN,POP,TOT,AGRWTH,A,1953,2.666486,
CAN,POP,TOT,AGRWTH,A,1954,2.972973,
CAN,POP,TOT,AGRWTH,A,1955,2.682287,
CAN,POP,TOT,AGRWTH,A,1956,2.437656,
CAN,POP,TOT,AGRWTH,A,1957,3.286471,
CAN,POP,TOT,AGRWTH,A,1958,2.822462,
CAN,POP,TOT,AGRWTH,A,1959,2.355301,
CAN,POP,TOT,AGRWTH,A,1960,2.211522,
CAN,POP,TOT,AGRWTH,A,1961,2.07603,
CAN,POP,TOT,AGRWTH,A,1962,1.899651,
CAN,POP,TOT,AGRWTH,A,1963,1.885302,
CAN,POP,TOT,AGRWTH,A,1964,1.927948,
CAN,POP,TOT,AGRWTH,A,1965,1.845842,
CAN,POP,TOT,AGRWTH,A,1966,1.677953,
CAN,POP,TOT,AGRWTH,A,1967,1.831448,
CAN,POP,TOT,AGRWTH,A,1968,1.606155,
CAN,POP,TOT,AGRWTH,A,1969,1.471911,
CAN,POP,TOT,AGRWTH,A,1970,1.427239,
CAN,POP,TOT,AGRWTH,A,1971,0.9932861,
CAN,POP,TOT,AGRWTH,A,1972,1.16565,
CAN,POP,TOT,AGRWTH,A,1973,1.233234,
CAN,POP,TOT,AGRWTH,A,1974,1.404944,
CAN,POP,TOT,AGRWTH,A,1975,1.468783,
CAN,POP,TOT,AGRWTH,A,1976,1.326535,
CAN,POP,TOT,AGRWTH,A,1977,1.176972,
CAN,POP,TOT,AGRWTH,A,1978,0.9989042,
CAN,POP,TOT,AGRWTH,A,1979,0.997371,
CAN,POP,TOT,AGRWTH,A,1980,1.297413,
CAN,POP,TOT,AGRWTH,A,1981,1.240007,
CAN,POP,TOT,AGRWTH,A,1982,1.196616,
CAN,POP,TOT,AGRWTH,A,1983,0.9913604,
CAN,POP,TOT,AGRWTH,A,1984,0.9500906,
CAN,POP,TOT,AGRWTH,A,1985,0.9177178,
CAN,POP,TOT,AGRWTH,A,1986,0.9983748,
CAN,POP,TOT,AGRWTH,A,1987,1.329502,
CAN,POP,TOT,AGRWTH,A,1988,1.304496,
CAN,POP,TOT,AGRWTH,A,1989,1.810242,
CAN,POP,TOT,AGRWTH,A,1990,1.518268,
CAN,POP,TOT,AGRWTH,A,1991,1.250516,
CAN,POP,TOT,AGRWTH,A,1992,1.190709,
CAN,POP,TOT,AGRWTH,A,1993,1.104991,
CAN,POP,TOT,AGRWTH,A,1994,1.101278,
CAN,POP,TOT,AGRWTH,A,1995,1.040142,
CAN,POP,TOT,AGRWTH,A,1996,1.050794,
CAN,POP,TOT,AGRWTH,A,1997,0.9987431,
CAN,POP,TOT,AGRWTH,A,1998,0.8333626,
CAN,POP,TOT,AGRWTH,A,1999,0.8161551,
CAN,POP,TOT,AGRWTH,A,2000,0.9356315,
CAN,POP,TOT,AGRWTH,A,2001,1.08614,
CAN,POP,TOT,AGRWTH,A,2002,1.078809,
CAN,POP,TOT,AGRWTH,A,2003,0.912219,
CAN,POP,TOT,AGRWTH,A,2004,0.9513563,
CAN,POP,TOT,AGRWTH,A,2005,0.9534332,
CAN,POP,TOT,AGRWTH,A,2006,1.02609,
CAN,POP,TOT,AGRWTH,A,2007,1.078838,
CAN,POP,TOT,AGRWTH,A,2008,1.18486,
CAN,POP,TOT,AGRWTH,A,2009,1.228336,
CAN,POP,TOT,AGRWTH,A,2010,1.184905,
CAN,POP,TOT,AGRWTH,A,2011,1.047361,
CAN,POP,TOT,AGRWTH,A,2012,1.149856,B
CAN,POP,TOT,AGRWTH,A,2013,0.7841318,
CAN,POP,TOT,AGRWTH,A,2014,1.098026,
CZE,POP,TOT,AGRWTH,A,1951,1.098562,
CZE,POP,TOT,AGRWTH,A,1952,1.130567,
CZE,POP,TOT,AGRWTH,A,1953,1.04902,
CZE,POP,TOT,AGRWTH,A,1954,0.7559885,
CZE,POP,TOT,AGRWTH,A,1955,0.8110548,
CZE,POP,TOT,AGRWTH,A,1956,0.8122064,
CZE,POP,TOT,AGRWTH,A,1957,0.7595604,
CZE,POP,TOT,AGRWTH,A,1958,0.6400415,
CZE,POP,TOT,AGRWTH,A,1959,0.4585442,
CZE,POP,TOT,AGRWTH,A,1960,0.4290042,
CZE,POP,TOT,AGRWTH,A,1961,-0.7433059,
CZE,POP,TOT,AGRWTH,A,1962,0.35244,
CZE,POP,TOT,AGRWTH,A,1963,0.4877774,
CZE,POP,TOT,AGRWTH,A,1964,0.6337743,
CZE,POP,TOT,AGRWTH,A,1965,0.566114,
CZE,POP,TOT,AGRWTH,A,1966,0.4198832,
CZE,POP,TOT,AGRWTH,A,1967,0.2854922,
CZE,POP,TOT,AGRWTH,A,1968,0.2373699,
CZE,POP,TOT,AGRWTH,A,1969,0.1929916,
CZE,POP,TOT,AGRWTH,A,1970,-0.924935,
CZE,POP,TOT,AGRWTH,A,1971,0.2595063,
CZE,POP,TOT,AGRWTH,A,1972,0.3842796,
CZE,POP,TOT,AGRWTH,A,1973,0.5182209,
CZE,POP,TOT,AGRWTH,A,1974,0.7585247,
CZE,POP,TOT,AGRWTH,A,1975,0.6764044,
CZE,POP,TOT,AGRWTH,A,1976,0.6544584,
CZE,POP,TOT,AGRWTH,A,1977,0.603186,
CZE,POP,TOT,AGRWTH,A,1978,0.553266,
CZE,POP,TOT,AGRWTH,A,1979,0.4958477,
CZE,POP,TOT,AGRWTH,A,1980,0.2943042,
CZE,POP,TOT,AGRWTH,A,1981,-0.2283768,
CZE,POP,TOT,AGRWTH,A,1982,0.1078596,
CZE,POP,TOT,AGRWTH,A,1983,0.08242908,
CZE,POP,TOT,AGRWTH,A,1984,0.07418513,
CZE,POP,TOT,AGRWTH,A,1985,0.06060705,
CZE,POP,TOT,AGRWTH,A,1986,0.03864854,
CZE,POP,TOT,AGRWTH,A,1987,0.07830196,
CZE,POP,TOT,AGRWTH,A,1988,0.07271351,
CZE,POP,TOT,AGRWTH,A,1989,0.05695052,
CZE,POP,TOT,AGRWTH,A,1990,0.004661147,
CZE,POP,TOT,AGRWTH,A,1991,-0.5216574,
CZE,POP,TOT,AGRWTH,A,1992,0.08851762,
CZE,POP,TOT,AGRWTH,A,1993,0.1240574,
CZE,POP,TOT,AGRWTH,A,1994,0.05377225,
CZE,POP,TOT,AGRWTH,A,1995,-0.05227279,
CZE,POP,TOT,AGRWTH,A,1996,-0.1491275,
CZE,POP,TOT,AGRWTH,A,1997,-0.1135298,
CZE,POP,TOT,AGRWTH,A,1998,-0.08442646,
CZE,POP,TOT,AGRWTH,A,1999,-0.1181065,
CZE,POP,TOT,AGRWTH,A,2000,-0.09998265,
CZE,POP,TOT,AGRWTH,A,2001,-0.4702943,
CZE,POP,TOT,AGRWTH,A,2002,-0.229045,
CZE,POP,TOT,AGRWTH,A,2003,0.008597387,
CZE,POP,TOT,AGRWTH,A,2004,0.05167791,
CZE,POP,TOT,AGRWTH,A,2005,0.2661821,
CZE,POP,TOT,AGRWTH,A,2006,0.3180937,
CZE,POP,TOT,AGRWTH,A,2007,0.5458745,
CZE,POP,TOT,AGRWTH,A,2008,1.036581,
CZE,POP,TOT,AGRWTH,A,2009,0.5925391,
CZE,POP,TOT,AGRWTH,A,2010,0.2454846,
CZE,POP,TOT,AGRWTH,A,2011,-0.195631,
CZE,POP,TOT,AGRWTH,A,2012,0.1201714,
CZE,POP,TOT,AGRWTH,A,2013,0.01363556,
CZE,POP,TOT,AGRWTH,A,2014,0.1338063,
DNK,POP,TOT,AGRWTH,A,1951,0.7476922,
DNK,POP,TOT,AGRWTH,A,1952,0.7436547,
DNK,POP,TOT,AGRWTH,A,1953,0.8520523,
DNK,POP,TOT,AGRWTH,A,1954,0.8536424,
DNK,POP,TOT,AGRWTH,A,1955,0.7359684,
DNK,POP,TOT,AGRWTH,A,1956,0.6198235,
DNK,POP,TOT,AGRWTH,A,1957,0.522756,
DNK,POP,TOT,AGRWTH,A,1958,0.5883913,
DNK,POP,TOT,AGRWTH,A,1959,0.7167614,
DNK,POP,TOT,AGRWTH,A,1960,0.6802996,
DNK,POP,TOT,AGRWTH,A,1961,0.7005957,
DNK,POP,TOT,AGRWTH,A,1962,0.7814819,
DNK,POP,TOT,AGRWTH,A,1963,0.7908383,
DNK,POP,TOT,AGRWTH,A,1964,0.8024259,
DNK,POP,TOT,AGRWTH,A,1965,0.7822731,
DNK,POP,TOT,AGRWTH,A,1966,0.8062388,
DNK,POP,TOT,AGRWTH,A,1967,0.7915466,
DNK,POP,TOT,AGRWTH,A,1968,0.6106791,
DNK,POP,TOT,AGRWTH,A,1969,0.5545252,
DNK,POP,TOT,AGRWTH,A,1970,0.7542633,
DNK,POP,TOT,AGRWTH,A,1971,0.6973056,
DNK,POP,TOT,AGRWTH,A,1972,0.5736305,
DNK,POP,TOT,AGRWTH,A,1973,0.6063292,
DNK,POP,TOT,AGRWTH,A,1974,0.4666796,
DNK,POP,TOT,AGRWTH,A,1975,0.2886748,
DNK,POP,TOT,AGRWTH,A,1976,0.2516769,
DNK,POP,TOT,AGRWTH,A,1977,0.311931,
DNK,POP,TOT,AGRWTH,A,1978,0.3110789,
DNK,POP,TOT,AGRWTH,A,1979,0.2459324,
DNK,POP,TOT,AGRWTH,A,1980,0.1216776,
DNK,POP,TOT,AGRWTH,A,1981,-0.02840118,
DNK,POP,TOT,AGRWTH,A,1982,-0.07346378,
DNK,POP,TOT,AGRWTH,A,1983,-0.06863288,
DNK,POP,TOT,AGRWTH,A,1984,-0.05236301,
DNK,POP,TOT,AGRWTH,A,1985,0.04052532,
DNK,POP,TOT,AGRWTH,A,1986,0.1338173,
DNK,POP,TOT,AGRWTH,A,1987,0.1267544,
DNK,POP,TOT,AGRWTH,A,1988,0.0486052,
DNK,POP,TOT,AGRWTH,A,1989,0.05999591,
DNK,POP,TOT,AGRWTH,A,1990,0.1625981,
DNK,POP,TOT,AGRWTH,A,1991,0.2598455,
DNK,POP,TOT,AGRWTH,A,1992,0.3312285,
DNK,POP,TOT,AGRWTH,A,1993,0.333722,
DNK,POP,TOT,AGRWTH,A,1994,0.3382783,
DNK,POP,TOT,AGRWTH,A,1995,0.5223119,
DNK,POP,TOT,AGRWTH,A,1996,0.5675403,
DNK,POP,TOT,AGRWTH,A,1997,0.4164201,
DNK,POP,TOT,AGRWTH,A,1998,0.3638228,
DNK,POP,TOT,AGRWTH,A,1999,0.3314343,
DNK,POP,TOT,AGRWTH,A,2000,0.3348022,
DNK,POP,TOT,AGRWTH,A,2001,0.3589584,
DNK,POP,TOT,AGRWTH,A,2002,0.3199887,
DNK,POP,TOT,AGRWTH,A,2003,0.2723807,
DNK,POP,TOT,AGRWTH,A,2004,0.2587665,
DNK,POP,TOT,AGRWTH,A,2005,0.2758708,
DNK,POP,TOT,AGRWTH,A,2006,0.3291766,
DNK,POP,TOT,AGRWTH,A,2007,0.4444509,
DNK,POP,TOT,AGRWTH,A,2008,0.5892863,
DNK,POP,TOT,AGRWTH,A,2009,0.5365041,
DNK,POP,TOT,AGRWTH,A,2010,0.4451943,
DNK,POP,TOT,AGRWTH,A,2011,0.4125867,
DNK,POP,TOT,AGRWTH,A,2012,0.376981,
DNK,POP,TOT,AGRWTH,A,2013,0.4177627,B
FIN,POP,TOT,AGRWTH,A,1956,1.109799,
FIN,POP,TOT,AGRWTH,A,1957,0.98085,
FIN,POP,TOT,AGRWTH,A,1958,0.8325624,
FIN,POP,TOT,AGRWTH,A,1959,0.8027523,
FIN,POP,TOT,AGRWTH,A,1960,0.7963595,
FIN,POP,TOT,AGRWTH,A,1961,0.6997743,
FIN,POP,TOT,AGRWTH,A,1962,0.6724949,
FIN,POP,TOT,AGRWTH,A,1963,0.7125362,
FIN,POP,TOT,AGRWTH,A,1964,0.5748397,
FIN,POP,TOT,AGRWTH,A,1965,0.3297428,
FIN,POP,TOT,AGRWTH,A,1966,0.3724803,
FIN,POP,TOT,AGRWTH,A,1967,0.5457324,
FIN,POP,TOT,AGRWTH,A,1968,0.4342162,
FIN,POP,TOT,AGRWTH,A,1969,-0.04323389,
FIN,POP,TOT,AGRWTH,A,1970,-0.3892733,
FIN,POP,TOT,AGRWTH,A,1971,0.1302649,
FIN,POP,TOT,AGRWTH,A,1972,0.6071119,
FIN,POP,TOT,AGRWTH,A,1973,0.5603448,
FIN,POP,TOT,AGRWTH,A,1974,0.5357908,
FIN,POP,TOT,AGRWTH,A,1975,0.4476658,
FIN,POP,TOT,AGRWTH,A,1976,0.2971137,
FIN,POP,TOT,AGRWTH,A,1977,0.2750741,
FIN,POP,TOT,AGRWTH,A,1978,0.295421,
FIN,POP,TOT,AGRWTH,A,1979,0.2524721,
FIN,POP,TOT,AGRWTH,A,1980,0.293809,
FIN,POP,TOT,AGRWTH,A,1981,0.4394225,
FIN,POP,TOT,AGRWTH,A,1982,0.5625,
FIN,POP,TOT,AGRWTH,A,1983,0.6007872,
FIN,POP,TOT,AGRWTH,A,1984,0.5354201,
FIN,POP,TOT,AGRWTH,A,1985,0.4096682,
FIN,POP,TOT,AGRWTH,A,1986,0.3263974,
FIN,POP,TOT,AGRWTH,A,1987,0.2846686,
FIN,POP,TOT,AGRWTH,A,1988,0.3041362,
FIN,POP,TOT,AGRWTH,A,1989,0.3436426,
FIN,POP,TOT,AGRWTH,A,1990,0.443191,
FIN,POP,TOT,AGRWTH,A,1991,0.5615724,
FIN,POP,TOT,AGRWTH,A,1992,0.5584364,
FIN,POP,TOT,AGRWTH,A,1993,0.4760016,
FIN,POP,TOT,AGRWTH,A,1994,0.4342677,
FIN,POP,TOT,AGRWTH,A,1995,0.3930818,
FIN,POP,TOT,AGRWTH,A,1996,0.3328113,
FIN,POP,TOT,AGRWTH,A,1997,0.2926829,
FIN,POP,TOT,AGRWTH,A,1998,0.2529183,
FIN,POP,TOT,AGRWTH,A,1999,0.2328741,
FIN,POP,TOT,AGRWTH,A,2000,0.2129719,
FIN,POP,TOT,AGRWTH,A,2001,0.2318393,
FIN,POP,TOT,AGRWTH,A,2002,0.2505783,
FIN,POP,TOT,AGRWTH,A,2003,0.2307249,
FIN,POP,TOT,AGRWTH,A,2004,0.2877422,
FIN,POP,TOT,AGRWTH,A,2005,0.3442999,
FIN,POP,TOT,AGRWTH,A,2006,0.400305,
FIN,POP,TOT,AGRWTH,A,2007,0.4176951,
FIN,POP,TOT,AGRWTH,A,2008,0.453772,
FIN,POP,TOT,AGRWTH,A,2009,0.4893657,
FIN,POP,TOT,AGRWTH,A,2010,0.4495224,
FIN,POP,TOT,AGRWTH,A,2011,0.466157,
FIN,POP,TOT,AGRWTH,A,2012,0.4825538,
FIN,POP,TOT,AGRWTH,A,2013,0.4617658,
FIN,POP,TOT,AGRWTH,A,2014,0.6067291,
FRA,POP,TOT,AGRWTH,A,1951,0.7813366,
FRA,POP,TOT,AGRWTH,A,1952,0.7214617,
FRA,POP,TOT,AGRWTH,A,1953,0.6879022,
FRA,POP,TOT,AGRWTH,A,1954,0.7128597,
FRA,POP,TOT,AGRWTH,A,1955,0.8620276,
FRA,POP,TOT,AGRWTH,A,1956,0.9565492,
FRA,POP,TOT,AGRWTH,A,1957,1.066967,
FRA,POP,TOT,AGRWTH,A,1958,1.078713,
FRA,POP,TOT,AGRWTH,A,1959,1.006675,
FRA,POP,TOT,AGRWTH,A,1960,0.9825346,
FRA,POP,TOT,AGRWTH,A,1961,1.047631,
FRA,POP,TOT,AGRWTH,A,1962,1.808544,
FRA,POP,TOT,AGRWTH,A,1963,1.741604,
FRA,POP,TOT,AGRWTH,A,1964,1.033534,
FRA,POP,TOT,AGRWTH,A,1965,0.926057,
FRA,POP,TOT,AGRWTH,A,1966,0.8324167,
FRA,POP,TOT,AGRWTH,A,1967,0.7823664,
FRA,POP,TOT,AGRWTH,A,1968,0.7408912,
FRA,POP,TOT,AGRWTH,A,1969,0.8065126,
FRA,POP,TOT,AGRWTH,A,1970,0.9027569,
FRA,POP,TOT,AGRWTH,A,1971,0.9431672,
FRA,POP,TOT,AGRWTH,A,1972,0.8776789,
FRA,POP,TOT,AGRWTH,A,1973,0.8073087,
FRA,POP,TOT,AGRWTH,A,1974,0.6563203,
FRA,POP,TOT,AGRWTH,A,1975,0.4552142,
FRA,POP,TOT,AGRWTH,A,1976,0.3975433,
FRA,POP,TOT,AGRWTH,A,1977,0.4472121,
FRA,POP,TOT,AGRWTH,A,1978,0.4347215,
FRA,POP,TOT,AGRWTH,A,1979,0.4307359,
FRA,POP,TOT,AGRWTH,A,1980,0.5107205,
FRA,POP,TOT,AGRWTH,A,1981,0.5601465,
FRA,POP,TOT,AGRWTH,A,1982,0.5733972,
FRA,POP,TOT,AGRWTH,A,1983,0.5136983,
FRA,POP,TOT,AGRWTH,A,1984,0.4631145,
FRA,POP,TOT,AGRWTH,A,1985,0.4692175,
FRA,POP,TOT,AGRWTH,A,1986,0.4743465,
FRA,POP,TOT,AGRWTH,A,1987,0.4994949,
FRA,POP,TOT,AGRWTH,A,1988,0.5266824,
FRA,POP,TOT,AGRWTH,A,1989,0.5442623,
