LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
BEL,SAVING,TOT,PC_GDP,A,2012,5.006656772,
BEL,SAVING,TOT,PC_GDP,A,2013,3.610849575,
BEL,SAVING,TOT,PC_GDP,A,2014,3.586016275,
BEL,SAVING,TOT,PC_GDP,A,2015,3.786907166,
BEL,SAVING,TOT,PC_GDP,A,2016,4.835002331,
IRL,SAVING,TOT,PC_GDP,A,1970,7.122285822,E
IRL,SAVING,TOT,PC_GDP,A,1971,6.918700579,E
IRL,SAVING,TOT,PC_GDP,A,1972,8.606936039,E
IRL,SAVING,TOT,PC_GDP,A,1973,9.058269095,E
IRL,SAVING,TOT,PC_GDP,A,1974,6.172688074,E
IRL,SAVING,TOT,PC_GDP,A,1975,8.124816432,E
IRL,SAVING,TOT,PC_GDP,A,1976,6.833339346,E
IRL,SAVING,TOT,PC_GDP,A,1977,8.06834968,E
IRL,SAVING,TOT,PC_GDP,A,1978,7.354235474,E
IRL,SAVING,TOT,PC_GDP,A,1979,5.617220854,E
IRL,SAVING,TOT,PC_GDP,A,1980,2.945318345,E
IRL,SAVING,TOT,PC_GDP,A,1981,1.987796557,E
IRL,SAVING,TOT,PC_GDP,A,1982,4.108543593,E
IRL,SAVING,TOT,PC_GDP,A,1983,3.880508078,E
IRL,SAVING,TOT,PC_GDP,A,1984,4.242294744,E
IRL,SAVING,TOT,PC_GDP,A,1985,3.71843417,E
IRL,SAVING,TOT,PC_GDP,A,1986,3.613571372,E
IRL,SAVING,TOT,PC_GDP,A,1987,4.427512173,E
IRL,SAVING,TOT,PC_GDP,A,1988,5.00311741,E
IRL,SAVING,TOT,PC_GDP,A,1989,5.285356752,E
IRL,SAVING,TOT,PC_GDP,A,1990,7.868479456,E
IRL,SAVING,TOT,PC_GDP,A,1991,7.123614677,E
IRL,SAVING,TOT,PC_GDP,A,1992,5.31749551,E
IRL,SAVING,TOT,PC_GDP,A,1993,7.244963693,E
IRL,SAVING,TOT,PC_GDP,A,1994,7.215687316,E
IRL,SAVING,TOT,PC_GDP,A,1995,9.770863443,E
IRL,SAVING,TOT,PC_GDP,A,1996,10.40830705,E
IRL,SAVING,TOT,PC_GDP,A,1997,12.77179527,E
IRL,SAVING,TOT,PC_GDP,A,1998,14.18652314,E
IRL,SAVING,TOT,PC_GDP,A,1999,13.06067157,
IRL,SAVING,TOT,PC_GDP,A,2000,13.4318548,
IRL,SAVING,TOT,PC_GDP,A,2001,11.81831226,
IRL,SAVING,TOT,PC_GDP,A,2002,10.85138996,
IRL,SAVING,TOT,PC_GDP,A,2003,12.31010597,
IRL,SAVING,TOT,PC_GDP,A,2004,12.58492536,
IRL,SAVING,TOT,PC_GDP,A,2005,11.81859734,
IRL,SAVING,TOT,PC_GDP,A,2006,11.1677566,
IRL,SAVING,TOT,PC_GDP,A,2007,8.451332072,
IRL,SAVING,TOT,PC_GDP,A,2008,3.433434094,
IRL,SAVING,TOT,PC_GDP,A,2009,-0.563270244,
IRL,SAVING,TOT,PC_GDP,A,2010,1.064906882,
IRL,SAVING,TOT,PC_GDP,A,2011,1.419327858,
IRL,SAVING,TOT,PC_GDP,A,2012,2.219616727,
IRL,SAVING,TOT,PC_GDP,A,2013,6.214902569,
IRL,SAVING,TOT,PC_GDP,A,2014,8.54768571,
IRL,SAVING,TOT,PC_GDP,A,2015,7.571961361,
CHL,SAVING,TOT,PC_GDP,A,1996,23.81418737,
CHL,SAVING,TOT,PC_GDP,A,1997,23.31361939,
CHL,SAVING,TOT,PC_GDP,A,1998,21.98689934,
CHL,SAVING,TOT,PC_GDP,A,1999,21.05978579,
CHL,SAVING,TOT,PC_GDP,A,2000,21.06901139,
CHL,SAVING,TOT,PC_GDP,A,2001,21.31261587,
CHL,SAVING,TOT,PC_GDP,A,2002,21.50581841,
CHL,SAVING,TOT,PC_GDP,A,2003,20.7500259,
CHL,SAVING,TOT,PC_GDP,A,2004,22.52712474,
CHL,SAVING,TOT,PC_GDP,A,2005,23.31297873,
CHL,SAVING,TOT,PC_GDP,A,2006,25.36390822,
CHL,SAVING,TOT,PC_GDP,A,2007,25.20404126,
CHL,SAVING,TOT,PC_GDP,A,2008,22.7425074,
CHL,SAVING,TOT,PC_GDP,A,2009,22.86163834,
CHL,SAVING,TOT,PC_GDP,A,2010,24.53548022,
CHL,SAVING,TOT,PC_GDP,A,2011,23.01104159,
CHL,SAVING,TOT,PC_GDP,A,2012,22.4297859,
CHL,SAVING,TOT,PC_GDP,A,2013,21.45793949,
CHL,SAVING,TOT,PC_GDP,A,2014,21.50536356,
CHL,SAVING,TOT,PC_GDP,A,2015,21.35711796,
ESP,SAVING,TOT,PC_GDP,A,1970,13.6743604,E
ESP,SAVING,TOT,PC_GDP,A,1971,13.63147571,E
ESP,SAVING,TOT,PC_GDP,A,1972,14.78779449,E
ESP,SAVING,TOT,PC_GDP,A,1973,15.66048407,E
ESP,SAVING,TOT,PC_GDP,A,1974,14.44987779,E
ESP,SAVING,TOT,PC_GDP,A,1975,12.95887906,E
ESP,SAVING,TOT,PC_GDP,A,1976,10.56791332,E
ESP,SAVING,TOT,PC_GDP,A,1977,10.80839338,E
ESP,SAVING,TOT,PC_GDP,A,1978,11.47726142,E
ESP,SAVING,TOT,PC_GDP,A,1979,10.14180141,E
ESP,SAVING,TOT,PC_GDP,A,1980,7.817716417,E
ESP,SAVING,TOT,PC_GDP,A,1981,5.278382191,E
ESP,SAVING,TOT,PC_GDP,A,1982,5.154399276,E
ESP,SAVING,TOT,PC_GDP,A,1983,4.726031206,E
ESP,SAVING,TOT,PC_GDP,A,1984,6.043207349,E
ESP,SAVING,TOT,PC_GDP,A,1985,6.695722711,E
ESP,SAVING,TOT,PC_GDP,A,1986,8.389640556,E
ESP,SAVING,TOT,PC_GDP,A,1987,8.494259729,E
ESP,SAVING,TOT,PC_GDP,A,1988,9.448939464,E
ESP,SAVING,TOT,PC_GDP,A,1989,9.251055493,E
ESP,SAVING,TOT,PC_GDP,A,1990,9.338958779,E
ESP,SAVING,TOT,PC_GDP,A,1991,8.907630018,E
ESP,SAVING,TOT,PC_GDP,A,1992,7.370120493,E
ESP,SAVING,TOT,PC_GDP,A,1993,6.806861939,E
ESP,SAVING,TOT,PC_GDP,A,1994,6.295919366,E
ESP,SAVING,TOT,PC_GDP,A,1995,8.552153721,E
ESP,SAVING,TOT,PC_GDP,A,1996,8.258689931,E
ESP,SAVING,TOT,PC_GDP,A,1997,8.882500293,E
ESP,SAVING,TOT,PC_GDP,A,1998,9.340800537,E
ESP,SAVING,TOT,PC_GDP,A,1999,9.151360556,
ESP,SAVING,TOT,PC_GDP,A,2000,8.838839458,
ESP,SAVING,TOT,PC_GDP,A,2001,8.784780595,
ESP,SAVING,TOT,PC_GDP,A,2002,9.260124278,
ESP,SAVING,TOT,PC_GDP,A,2003,9.835190274,
ESP,SAVING,TOT,PC_GDP,A,2004,8.629588354,
ESP,SAVING,TOT,PC_GDP,A,2005,7.680594391,
ESP,SAVING,TOT,PC_GDP,A,2006,7.301279596,
ESP,SAVING,TOT,PC_GDP,A,2007,6.554546741,
ESP,SAVING,TOT,PC_GDP,A,2008,4.76911017,
ESP,SAVING,TOT,PC_GDP,A,2009,3.855050544,
ESP,SAVING,TOT,PC_GDP,A,2010,2.825794335,
ESP,SAVING,TOT,PC_GDP,A,2011,1.252745343,
ESP,SAVING,TOT,PC_GDP,A,2012,1.621442276,
ESP,SAVING,TOT,PC_GDP,A,2013,2.335884129,
ESP,SAVING,TOT,PC_GDP,A,2014,2.631766588,
ESP,SAVING,TOT,PC_GDP,A,2015,3.891951652,
ESP,SAVING,TOT,PC_GDP,A,2016,4.946259439,
FIN,SAVING,TOT,PC_GDP,A,1970,17.9220857,E
FIN,SAVING,TOT,PC_GDP,A,1971,16.92484586,E
FIN,SAVING,TOT,PC_GDP,A,1972,16.09161962,E
FIN,SAVING,TOT,PC_GDP,A,1973,17.55712082,E
FIN,SAVING,TOT,PC_GDP,A,1974,18.59028404,E
FIN,SAVING,TOT,PC_GDP,A,1975,13.29220966,E
FIN,SAVING,TOT,PC_GDP,A,1976,11.18202352,E
FIN,SAVING,TOT,PC_GDP,A,1977,8.963383161,E
FIN,SAVING,TOT,PC_GDP,A,1978,9.323079234,E
FIN,SAVING,TOT,PC_GDP,A,1979,11.89067879,E
FIN,SAVING,TOT,PC_GDP,A,1980,12.27396604,E
FIN,SAVING,TOT,PC_GDP,A,1981,10.90119179,E
FIN,SAVING,TOT,PC_GDP,A,1982,9.618983672,E
FIN,SAVING,TOT,PC_GDP,A,1983,8.895332309,E
FIN,SAVING,TOT,PC_GDP,A,1984,9.930245539,E
FIN,SAVING,TOT,PC_GDP,A,1985,8.780836141,E
FIN,SAVING,TOT,PC_GDP,A,1986,8.49184923,E
FIN,SAVING,TOT,PC_GDP,A,1987,7.718567839,E
FIN,SAVING,TOT,PC_GDP,A,1988,10.05175514,E
FIN,SAVING,TOT,PC_GDP,A,1989,9.272342323,E
FIN,SAVING,TOT,PC_GDP,A,1990,6.255227732,E
FIN,SAVING,TOT,PC_GDP,A,1991,-2.928786176,E
FIN,SAVING,TOT,PC_GDP,A,1992,-5.873118631,E
FIN,SAVING,TOT,PC_GDP,A,1993,-4.538237948,E
FIN,SAVING,TOT,PC_GDP,A,1994,-0.151739638,E
FIN,SAVING,TOT,PC_GDP,A,1995,5.467957303,
FIN,SAVING,TOT,PC_GDP,A,1996,4.979423868,
FIN,SAVING,TOT,PC_GDP,A,1997,8.691686684,
FIN,SAVING,TOT,PC_GDP,A,1998,10.43345351,
FIN,SAVING,TOT,PC_GDP,A,1999,11.86467386,
FIN,SAVING,TOT,PC_GDP,A,2000,13.72733211,
FIN,SAVING,TOT,PC_GDP,A,2001,14.23596447,
FIN,SAVING,TOT,PC_GDP,A,2002,13.06907458,
FIN,SAVING,TOT,PC_GDP,A,2003,10.03767261,
FIN,SAVING,TOT,PC_GDP,A,2004,11.54804798,
FIN,SAVING,TOT,PC_GDP,A,2005,10.34449196,
FIN,SAVING,TOT,PC_GDP,A,2006,10.78533607,
FIN,SAVING,TOT,PC_GDP,A,2007,12.23791965,
FIN,SAVING,TOT,PC_GDP,A,2008,9.852305754,
FIN,SAVING,TOT,PC_GDP,A,2009,3.662396633,
FIN,SAVING,TOT,PC_GDP,A,2010,4.18546232,
FIN,SAVING,TOT,PC_GDP,A,2011,3.463724609,
FIN,SAVING,TOT,PC_GDP,A,2012,1.427977957,
FIN,SAVING,TOT,PC_GDP,A,2013,0.336385722,
FIN,SAVING,TOT,PC_GDP,A,2014,0.441418379,
FIN,SAVING,TOT,PC_GDP,A,2015,0.928996426,
FIN,SAVING,TOT,PC_GDP,A,2016,1.969250748,
NOR,SAVING,TOT,PC_GDP,A,1978,9.405956833,
NOR,SAVING,TOT,PC_GDP,A,1979,9.871147335,
NOR,SAVING,TOT,PC_GDP,A,1980,14.67391817,
NOR,SAVING,TOT,PC_GDP,A,1981,15.41862893,
NOR,SAVING,TOT,PC_GDP,A,1982,13.23638162,
NOR,SAVING,TOT,PC_GDP,A,1983,13.88880858,
NOR,SAVING,TOT,PC_GDP,A,1984,16.71319642,
NOR,SAVING,TOT,PC_GDP,A,1985,16.01150067,
NOR,SAVING,TOT,PC_GDP,A,1986,9.45828672,
NOR,SAVING,TOT,PC_GDP,A,1987,8.646583973,
NOR,SAVING,TOT,PC_GDP,A,1988,7.328440378,
NOR,SAVING,TOT,PC_GDP,A,1989,8.413640308,
NOR,SAVING,TOT,PC_GDP,A,1990,8.58453578,
NOR,SAVING,TOT,PC_GDP,A,1991,7.626122187,
NOR,SAVING,TOT,PC_GDP,A,1992,6.733916047,
NOR,SAVING,TOT,PC_GDP,A,1993,6.789338321,
NOR,SAVING,TOT,PC_GDP,A,1994,8.067602645,
NOR,SAVING,TOT,PC_GDP,A,1995,10.03640237,
NOR,SAVING,TOT,PC_GDP,A,1996,12.64221448,
NOR,SAVING,TOT,PC_GDP,A,1997,14.76241628,
NOR,SAVING,TOT,PC_GDP,A,1998,10.80681435,
NOR,SAVING,TOT,PC_GDP,A,1999,13.17435951,
NOR,SAVING,TOT,PC_GDP,A,2000,21.42303861,
NOR,SAVING,TOT,PC_GDP,A,2001,20.99144502,
NOR,SAVING,TOT,PC_GDP,A,2002,17.09827257,
NOR,SAVING,TOT,PC_GDP,A,2003,16.28765637,
NOR,SAVING,TOT,PC_GDP,A,2004,19.42186813,
NOR,SAVING,TOT,PC_GDP,A,2005,24.98383563,
NOR,SAVING,TOT,PC_GDP,A,2006,26.86411666,
NOR,SAVING,TOT,PC_GDP,A,2007,25.411884,
NOR,SAVING,TOT,PC_GDP,A,2008,27.5837193,
NOR,SAVING,TOT,PC_GDP,A,2009,19.10642408,
NOR,SAVING,TOT,PC_GDP,A,2010,20.304009,
NOR,SAVING,TOT,PC_GDP,A,2011,22.55254842,
NOR,SAVING,TOT,PC_GDP,A,2012,23.45358793,
NOR,SAVING,TOT,PC_GDP,A,2013,22.4219211,
NOR,SAVING,TOT,PC_GDP,A,2014,22.57469416,
NOR,SAVING,TOT,PC_GDP,A,2015,19.17686834,
NOR,SAVING,TOT,PC_GDP,A,2016,15.80291765,
KOR,SAVING,TOT,PC_GDP,A,1970,12.5876628,
KOR,SAVING,TOT,PC_GDP,A,1971,9.131156613,
KOR,SAVING,TOT,PC_GDP,A,1972,10.76576365,
KOR,SAVING,TOT,PC_GDP,A,1973,15.65430307,
KOR,SAVING,TOT,PC_GDP,A,1974,14.98496174,
KOR,SAVING,TOT,PC_GDP,A,1975,11.91040542,
KOR,SAVING,TOT,PC_GDP,A,1976,17.5061749,
KOR,SAVING,TOT,PC_GDP,A,1977,20.83659552,
KOR,SAVING,TOT,PC_GDP,A,1978,23.97664558,
KOR,SAVING,TOT,PC_GDP,A,1979,22.53180587,
KOR,SAVING,TOT,PC_GDP,A,1980,15.88191927,
KOR,SAVING,TOT,PC_GDP,A,1981,15.08940881,
KOR,SAVING,TOT,PC_GDP,A,1982,16.29797427,
KOR,SAVING,TOT,PC_GDP,A,1983,19.80307869,
KOR,SAVING,TOT,PC_GDP,A,1984,22.13007157,
KOR,SAVING,TOT,PC_GDP,A,1985,21.74276361,
KOR,SAVING,TOT,PC_GDP,A,1986,24.91697777,
KOR,SAVING,TOT,PC_GDP,A,1987,28.27538644,
KOR,SAVING,TOT,PC_GDP,A,1988,30.22556558,
KOR,SAVING,TOT,PC_GDP,A,1989,27.37820913,
KOR,SAVING,TOT,PC_GDP,A,1990,27.1694275,
KOR,SAVING,TOT,PC_GDP,A,1991,27.62034217,
KOR,SAVING,TOT,PC_GDP,A,1992,25.85017459,
KOR,SAVING,TOT,PC_GDP,A,1993,25.53176874,
KOR,SAVING,TOT,PC_GDP,A,1994,25.49360177,
KOR,SAVING,TOT,PC_GDP,A,1995,23.87146907,
KOR,SAVING,TOT,PC_GDP,A,1996,21.49547492,
KOR,SAVING,TOT,PC_GDP,A,1997,20.78105075,
KOR,SAVING,TOT,PC_GDP,A,1998,19.75993981,
KOR,SAVING,TOT,PC_GDP,A,1999,18.30226698,
KOR,SAVING,TOT,PC_GDP,A,2000,17.04323436,
KOR,SAVING,TOT,PC_GDP,A,2001,14.74873246,
KOR,SAVING,TOT,PC_GDP,A,2002,14.75861122,
KOR,SAVING,TOT,PC_GDP,A,2003,15.93385894,
KOR,SAVING,TOT,PC_GDP,A,2004,18.02686451,
KOR,SAVING,TOT,PC_GDP,A,2005,16.08672911,
KOR,SAVING,TOT,PC_GDP,A,2006,15.26691141,
KOR,SAVING,TOT,PC_GDP,A,2007,15.93601313,
KOR,SAVING,TOT,PC_GDP,A,2008,14.46640366,
KOR,SAVING,TOT,PC_GDP,A,2009,13.47326987,
KOR,SAVING,TOT,PC_GDP,A,2010,16.47824087,
KOR,SAVING,TOT,PC_GDP,A,2011,15.71394055,
KOR,SAVING,TOT,PC_GDP,A,2012,14.96360648,
KOR,SAVING,TOT,PC_GDP,A,2013,14.95186875,
KOR,SAVING,TOT,PC_GDP,A,2014,14.89050416,
KOR,SAVING,TOT,PC_GDP,A,2015,16.05058269,
KOR,SAVING,TOT,PC_GDP,A,2016,16.14839631,E
SWE,SAVING,TOT,PC_GDP,A,1970,30.61991465,E
SWE,SAVING,TOT,PC_GDP,A,1971,28.70821311,E
SWE,SAVING,TOT,PC_GDP,A,1972,27.48134969,E
SWE,SAVING,TOT,PC_GDP,A,1973,28.68900846,E
SWE,SAVING,TOT,PC_GDP,A,1974,25.18574276,E
SWE,SAVING,TOT,PC_GDP,A,1975,27.26283895,E
SWE,SAVING,TOT,PC_GDP,A,1976,22.15066924,E
SWE,SAVING,TOT,PC_GDP,A,1977,13.82976995,E
SWE,SAVING,TOT,PC_GDP,A,1978,12.89666606,E
SWE,SAVING,TOT,PC_GDP,A,1979,13.29024515,E
SWE,SAVING,TOT,PC_GDP,A,1980,9.352611707,
SWE,SAVING,TOT,PC_GDP,A,1981,7.313142274,
SWE,SAVING,TOT,PC_GDP,A,1982,5.848019815,
SWE,SAVING,TOT,PC_GDP,A,1983,7.835098631,
SWE,SAVING,TOT,PC_GDP,A,1984,10.77171142,
SWE,SAVING,TOT,PC_GDP,A,1985,10.48530006,
SWE,SAVING,TOT,PC_GDP,A,1986,11.15050301,
SWE,SAVING,TOT,PC_GDP,A,1987,11.40436411,
SWE,SAVING,TOT,PC_GDP,A,1988,11.99924598,
SWE,SAVING,TOT,PC_GDP,A,1989,12.62489264,
SWE,SAVING,TOT,PC_GDP,A,1990,11.1168649,
SWE,SAVING,TOT,PC_GDP,A,1991,7.83659344,
SWE,SAVING,TOT,PC_GDP,A,1992,4.805842318,
SWE,SAVING,TOT,PC_GDP,A,1993,1.774307711,
SWE,SAVING,TOT,PC_GDP,A,1994,6.643907632,
SWE,SAVING,TOT,PC_GDP,A,1995,10.40752612,
SWE,SAVING,TOT,PC_GDP,A,1996,9.784963417,
SWE,SAVING,TOT,PC_GDP,A,1997,10.01200465,
SWE,SAVING,TOT,PC_GDP,A,1998,10.64487394,
SWE,SAVING,TOT,PC_GDP,A,1999,11.25287887,
SWE,SAVING,TOT,PC_GDP,A,2000,11.99630476,
SWE,SAVING,TOT,PC_GDP,A,2001,11.80950959,
SWE,SAVING,TOT,PC_GDP,A,2002,10.96204642,
SWE,SAVING,TOT,PC_GDP,A,2003,12.67648348,
SWE,SAVING,TOT,PC_GDP,A,2004,12.88788517,
SWE,SAVING,TOT,PC_GDP,A,2005,13.5667439,
SWE,SAVING,TOT,PC_GDP,A,2006,16.36168916,
SWE,SAVING,TOT,PC_GDP,A,2007,17.88824747,
SWE,SAVING,TOT,PC_GDP,A,2008,16.54797395,
SWE,SAVING,TOT,PC_GDP,A,2009,10.11951009,
SWE,SAVING,TOT,PC_GDP,A,2010,12.86334579,
SWE,SAVING,TOT,PC_GDP,A,2011,12.62549647,
SWE,SAVING,TOT,PC_GDP,A,2012,11.51294507,
SWE,SAVING,TOT,PC_GDP,A,2013,10.84893561,
SWE,SAVING,TOT,PC_GDP,A,2014,11.43404355,
SWE,SAVING,TOT,PC_GDP,A,2015,12.43529546,
SWE,SAVING,TOT,PC_GDP,A,2016,13.38103279,
ISR,SAVING,TOT,PC_GDP,A,1970,3.790303078,E
ISR,SAVING,TOT,PC_GDP,A,1971,14.32551416,E
ISR,SAVING,TOT,PC_GDP,A,1972,22.47880548,E
ISR,SAVING,TOT,PC_GDP,A,1973,18.52829956,E
ISR,SAVING,TOT,PC_GDP,A,1974,7.405561198,E
ISR,SAVING,TOT,PC_GDP,A,1975,3.260737335,E
ISR,SAVING,TOT,PC_GDP,A,1976,8.937595278,E
ISR,SAVING,TOT,PC_GDP,A,1977,9.784252468,E
ISR,SAVING,TOT,PC_GDP,A,1978,6.986143267,E
ISR,SAVING,TOT,PC_GDP,A,1979,9.711931998,E
ISR,SAVING,TOT,PC_GDP,A,1980,5.854678644,E
ISR,SAVING,TOT,PC_GDP,A,1981,0.809143259,E
ISR,SAVING,TOT,PC_GDP,A,1982,-0.668222732,E
ISR,SAVING,TOT,PC_GDP,A,1983,4.662871179,E
ISR,SAVING,TOT,PC_GDP,A,1984,7.713211233,E
ISR,SAVING,TOT,PC_GDP,A,1985,12.20264618,E
ISR,SAVING,TOT,PC_GDP,A,1986,8.955613178,E
ISR,SAVING,TOT,PC_GDP,A,1987,-0.343404461,E
ISR,SAVING,TOT,PC_GDP,A,1988,2.171118551,E
ISR,SAVING,TOT,PC_GDP,A,1989,3.841526274,E
ISR,SAVING,TOT,PC_GDP,A,1990,6.963790279,E
ISR,SAVING,TOT,PC_GDP,A,1991,12.35069696,E
ISR,SAVING,TOT,PC_GDP,A,1992,13.9256437,E
ISR,SAVING,TOT,PC_GDP,A,1993,10.95498117,E
ISR,SAVING,TOT,PC_GDP,A,1994,9.188204466,E
ISR,SAVING,TOT,PC_GDP,A,1995,8.747642833,
ISR,SAVING,TOT,PC_GDP,A,1996,8.884033523,
ISR,SAVING,TOT,PC_GDP,A,1997,9.598512323,
ISR,SAVING,TOT,PC_GDP,A,1998,9.707113461,
ISR,SAVING,TOT,PC_GDP,A,1999,8.348541286,
ISR,SAVING,TOT,PC_GDP,A,2000,7.958924848,
ISR,SAVING,TOT,PC_GDP,A,2001,7.015056216,
ISR,SAVING,TOT,PC_GDP,A,2002,4.690984514,
ISR,SAVING,TOT,PC_GDP,A,2003,4.928297276,
ISR,SAVING,TOT,PC_GDP,A,2004,5.928645884,
ISR,SAVING,TOT,PC_GDP,A,2005,8.180626085,
ISR,SAVING,TOT,PC_GDP,A,2006,9.728785183,
ISR,SAVING,TOT,PC_GDP,A,2007,9.257574315,
ISR,SAVING,TOT,PC_GDP,A,2008,6.702824995,
ISR,SAVING,TOT,PC_GDP,A,2009,7.585163583,
ISR,SAVING,TOT,PC_GDP,A,2010,8.488607874,
ISR,SAVING,TOT,PC_GDP,A,2011,9.523622872,
ISR,SAVING,TOT,PC_GDP,A,2012,8.355230923,
ISR,SAVING,TOT,PC_GDP,A,2013,9.839976523,
ISR,SAVING,TOT,PC_GDP,A,2014,10.93199067,
ISR,SAVING,TOT,PC_GDP,A,2015,11.90038875,
ISR,SAVING,TOT,PC_GDP,A,2016,11.37122359,
AUT,SAVING,TOT,PC_GDP,A,1970,14.79584992,E
AUT,SAVING,TOT,PC_GDP,A,1971,14.57874064,E
AUT,SAVING,TOT,PC_GDP,A,1972,15.10768034,E
AUT,SAVING,TOT,PC_GDP,A,1973,15.14945802,E
AUT,SAVING,TOT,PC_GDP,A,1974,14.77722541,E
AUT,SAVING,TOT,PC_GDP,A,1975,11.21968044,E
AUT,SAVING,TOT,PC_GDP,A,1976,10.83597286,E
AUT,SAVING,TOT,PC_GDP,A,1977,9.63667429,E
AUT,SAVING,TOT,PC_GDP,A,1978,10.5746071,E
AUT,SAVING,TOT,PC_GDP,A,1979,11.346221,E
AUT,SAVING,TOT,PC_GDP,A,1980,10.10526385,E
AUT,SAVING,TOT,PC_GDP,A,1981,7.854510463,E
AUT,SAVING,TOT,PC_GDP,A,1982,7.234229172,E
AUT,SAVING,TOT,PC_GDP,A,1983,6.337068669,E
AUT,SAVING,TOT,PC_GDP,A,1984,7.39171933,E
AUT,SAVING,TOT,PC_GDP,A,1985,7.453132246,E
AUT,SAVING,TOT,PC_GDP,A,1986,7.761098956,E
AUT,SAVING,TOT,PC_GDP,A,1987,7.809150339,E
AUT,SAVING,TOT,PC_GDP,A,1988,9.153572821,E
AUT,SAVING,TOT,PC_GDP,A,1989,9.900773863,E
AUT,SAVING,TOT,PC_GDP,A,1990,10.34930785,E
AUT,SAVING,TOT,PC_GDP,A,1991,10.00568249,E
AUT,SAVING,TOT,PC_GDP,A,1992,8.839745986,E
AUT,SAVING,TOT,PC_GDP,A,1993,7.761220839,E
AUT,SAVING,TOT,PC_GDP,A,1994,7.83837569,E
AUT,SAVING,TOT,PC_GDP,A,1995,8.255649847,
AUT,SAVING,TOT,PC_GDP,A,1996,7.778860275,
AUT,SAVING,TOT,PC_GDP,A,1997,7.908490166,
AUT,SAVING,TOT,PC_GDP,A,1998,8.294108057,
AUT,SAVING,TOT,PC_GDP,A,1999,7.568239443,
AUT,SAVING,TOT,PC_GDP,A,2000,8.647724545,
AUT,SAVING,TOT,PC_GDP,A,2001,7.843688346,
AUT,SAVING,TOT,PC_GDP,A,2002,9.308037807,
AUT,SAVING,TOT,PC_GDP,A,2003,8.791418844,
AUT,SAVING,TOT,PC_GDP,A,2004,9.393960576,
AUT,SAVING,TOT,PC_GDP,A,2005,8.900599166,
AUT,SAVING,TOT,PC_GDP,A,2006,10.21389197,
AUT,SAVING,TOT,PC_GDP,A,2007,11.89324651,
AUT,SAVING,TOT,PC_GDP,A,2008,12.08720355,
AUT,SAVING,TOT,PC_GDP,A,2009,7.338322802,
AUT,SAVING,TOT,PC_GDP,A,2010,8.327401082,
AUT,SAVING,TOT,PC_GDP,A,2011,8.768393092,
