LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
FIN,GGNLEND,TOT,PC_GDP,A,1988,5.177580322,
FIN,GGNLEND,TOT,PC_GDP,A,1989,6.71717348,
FIN,GGNLEND,TOT,PC_GDP,A,1990,5.31150423,
FIN,GGNLEND,TOT,PC_GDP,A,1991,-0.911892551,
FIN,GGNLEND,TOT,PC_GDP,A,1992,-5.309244331,
FIN,GGNLEND,TOT,PC_GDP,A,1993,-8.068992863,
FIN,GGNLEND,TOT,PC_GDP,A,1994,-6.470341971,
FIN,GGNLEND,TOT,PC_GDP,A,1995,-5.928609116,
FIN,GGNLEND,TOT,PC_GDP,A,1996,-3.247109543,
FIN,GGNLEND,TOT,PC_GDP,A,1997,-1.20916036,
FIN,GGNLEND,TOT,PC_GDP,A,1998,1.635626589,
FIN,GGNLEND,TOT,PC_GDP,A,1999,1.68369799,
FIN,GGNLEND,TOT,PC_GDP,A,2000,6.855226367,
FIN,GGNLEND,TOT,PC_GDP,A,2001,4.982795267,
FIN,GGNLEND,TOT,PC_GDP,A,2002,4.071104397,
FIN,GGNLEND,TOT,PC_GDP,A,2003,2.441792187,
FIN,GGNLEND,TOT,PC_GDP,A,2004,2.209784385,
FIN,GGNLEND,TOT,PC_GDP,A,2005,2.593270757,
FIN,GGNLEND,TOT,PC_GDP,A,2006,3.931314957,
FIN,GGNLEND,TOT,PC_GDP,A,2007,5.132808815,
FIN,GGNLEND,TOT,PC_GDP,A,2008,4.180454388,
FIN,GGNLEND,TOT,PC_GDP,A,2009,-2.528324191,
FIN,GGNLEND,TOT,PC_GDP,A,2010,-2.609834313,
FIN,GGNLEND,TOT,PC_GDP,A,2011,-1.044349288,
FIN,GGNLEND,TOT,PC_GDP,A,2012,-2.183259674,
FIN,GGNLEND,TOT,PC_GDP,A,2013,-2.613874436,
FIN,GGNLEND,TOT,PC_GDP,A,2014,-3.210625189,
FIN,GGNLEND,TOT,PC_GDP,A,2015,-2.724483613,
FIN,GGNLEND,TOT,PC_GDP,A,2016,-1.748023097,
FRA,GGNLEND,TOT,PC_GDP,A,1978,-1.790750222,
FRA,GGNLEND,TOT,PC_GDP,A,1979,-0.461157149,
FRA,GGNLEND,TOT,PC_GDP,A,1980,-0.408419037,
FRA,GGNLEND,TOT,PC_GDP,A,1981,-2.381012873,
FRA,GGNLEND,TOT,PC_GDP,A,1982,-2.809242931,
FRA,GGNLEND,TOT,PC_GDP,A,1983,-2.512499694,
FRA,GGNLEND,TOT,PC_GDP,A,1984,-2.705848533,
FRA,GGNLEND,TOT,PC_GDP,A,1985,-2.94224,
FRA,GGNLEND,TOT,PC_GDP,A,1986,-3.165723956,
FRA,GGNLEND,TOT,PC_GDP,A,1987,-1.983771154,
FRA,GGNLEND,TOT,PC_GDP,A,1988,-2.531405873,
FRA,GGNLEND,TOT,PC_GDP,A,1989,-1.753174228,
FRA,GGNLEND,TOT,PC_GDP,A,1990,-2.401790243,
FRA,GGNLEND,TOT,PC_GDP,A,1991,-2.826967529,
FRA,GGNLEND,TOT,PC_GDP,A,1992,-4.55472665,
FRA,GGNLEND,TOT,PC_GDP,A,1993,-6.298828635,
FRA,GGNLEND,TOT,PC_GDP,A,1994,-5.369348714,
FRA,GGNLEND,TOT,PC_GDP,A,1995,-5.124464577,
FRA,GGNLEND,TOT,PC_GDP,A,1996,-3.899678303,
FRA,GGNLEND,TOT,PC_GDP,A,1997,-3.626035689,
FRA,GGNLEND,TOT,PC_GDP,A,1998,-2.40665128,
FRA,GGNLEND,TOT,PC_GDP,A,1999,-1.578372897,
FRA,GGNLEND,TOT,PC_GDP,A,2000,-1.318518848,
FRA,GGNLEND,TOT,PC_GDP,A,2001,-1.436526182,
FRA,GGNLEND,TOT,PC_GDP,A,2002,-3.087704068,
FRA,GGNLEND,TOT,PC_GDP,A,2003,-3.859443838,
FRA,GGNLEND,TOT,PC_GDP,A,2004,-3.48897566,
FRA,GGNLEND,TOT,PC_GDP,A,2005,-3.165332752,
FRA,GGNLEND,TOT,PC_GDP,A,2006,-2.341810435,
FRA,GGNLEND,TOT,PC_GDP,A,2007,-2.5436996,
FRA,GGNLEND,TOT,PC_GDP,A,2008,-3.183255255,
FRA,GGNLEND,TOT,PC_GDP,A,2009,-7.182092782,
FRA,GGNLEND,TOT,PC_GDP,A,2010,-6.813925176,
FRA,GGNLEND,TOT,PC_GDP,A,2011,-5.133337607,
FRA,GGNLEND,TOT,PC_GDP,A,2012,-4.816023928,
FRA,GGNLEND,TOT,PC_GDP,A,2013,-4.135480528,
FRA,GGNLEND,TOT,PC_GDP,A,2014,-3.926832119,
FRA,GGNLEND,TOT,PC_GDP,A,2015,-3.592628528,E
FRA,GGNLEND,TOT,PC_GDP,A,2016,-3.407935099,E
DEU,GGNLEND,TOT,PC_GDP,A,1995,-9.426662032,
DEU,GGNLEND,TOT,PC_GDP,A,1996,-3.542350181,
DEU,GGNLEND,TOT,PC_GDP,A,1997,-2.945111815,
DEU,GGNLEND,TOT,PC_GDP,A,1998,-2.531822438,
DEU,GGNLEND,TOT,PC_GDP,A,1999,-1.698210065,
DEU,GGNLEND,TOT,PC_GDP,A,2000,0.858926142,
DEU,GGNLEND,TOT,PC_GDP,A,2001,-3.111590247,
DEU,GGNLEND,TOT,PC_GDP,A,2002,-3.94420832,
DEU,GGNLEND,TOT,PC_GDP,A,2003,-4.175615293,
DEU,GGNLEND,TOT,PC_GDP,A,2004,-3.740784455,
DEU,GGNLEND,TOT,PC_GDP,A,2005,-3.416939753,
DEU,GGNLEND,TOT,PC_GDP,A,2006,-1.721508409,
DEU,GGNLEND,TOT,PC_GDP,A,2007,0.187249078,
DEU,GGNLEND,TOT,PC_GDP,A,2008,-0.17687197,
DEU,GGNLEND,TOT,PC_GDP,A,2009,-3.234997643,
DEU,GGNLEND,TOT,PC_GDP,A,2010,-4.220987109,
DEU,GGNLEND,TOT,PC_GDP,A,2011,-0.956783273,
DEU,GGNLEND,TOT,PC_GDP,A,2012,-0.033680654,
DEU,GGNLEND,TOT,PC_GDP,A,2013,-0.140363168,
DEU,GGNLEND,TOT,PC_GDP,A,2014,0.325152516,
DEU,GGNLEND,TOT,PC_GDP,A,2015,0.637294038,
DEU,GGNLEND,TOT,PC_GDP,A,2016,0.816590067,
GRC,GGNLEND,TOT,PC_GDP,A,1995,-9.730979547,
GRC,GGNLEND,TOT,PC_GDP,A,1996,-8.15826266,
GRC,GGNLEND,TOT,PC_GDP,A,1997,-6.056026225,
GRC,GGNLEND,TOT,PC_GDP,A,1998,-6.268433569,
GRC,GGNLEND,TOT,PC_GDP,A,1999,-5.793462652,
GRC,GGNLEND,TOT,PC_GDP,A,2000,-4.0630872,
GRC,GGNLEND,TOT,PC_GDP,A,2001,-5.466055745,
GRC,GGNLEND,TOT,PC_GDP,A,2002,-6.024075591,
GRC,GGNLEND,TOT,PC_GDP,A,2003,-7.830423452,
GRC,GGNLEND,TOT,PC_GDP,A,2004,-8.827879771,
GRC,GGNLEND,TOT,PC_GDP,A,2005,-6.187942655,
GRC,GGNLEND,TOT,PC_GDP,A,2006,-5.94597758,
GRC,GGNLEND,TOT,PC_GDP,A,2007,-6.707074634,
GRC,GGNLEND,TOT,PC_GDP,A,2008,-10.17602394,
GRC,GGNLEND,TOT,PC_GDP,A,2009,-15.14139977,
GRC,GGNLEND,TOT,PC_GDP,A,2010,-11.19711452,
GRC,GGNLEND,TOT,PC_GDP,A,2011,-10.27875911,E
GRC,GGNLEND,TOT,PC_GDP,A,2012,-8.891031665,E
GRC,GGNLEND,TOT,PC_GDP,A,2013,-13.15994312,E
GRC,GGNLEND,TOT,PC_GDP,A,2014,-3.586211942,E
GRC,GGNLEND,TOT,PC_GDP,A,2015,-5.718839935,E
GRC,GGNLEND,TOT,PC_GDP,A,2016,0.453503639,E
HUN,GGNLEND,TOT,PC_GDP,A,1995,-8.604722058,
HUN,GGNLEND,TOT,PC_GDP,A,1996,-4.368389928,
HUN,GGNLEND,TOT,PC_GDP,A,1997,-5.527835309,
HUN,GGNLEND,TOT,PC_GDP,A,1998,-7.448474825,
HUN,GGNLEND,TOT,PC_GDP,A,1999,-5.127077065,
HUN,GGNLEND,TOT,PC_GDP,A,2000,-3.02665738,
HUN,GGNLEND,TOT,PC_GDP,A,2001,-4.048995229,
HUN,GGNLEND,TOT,PC_GDP,A,2002,-8.826551825,
HUN,GGNLEND,TOT,PC_GDP,A,2003,-7.116201658,
HUN,GGNLEND,TOT,PC_GDP,A,2004,-6.535440333,
HUN,GGNLEND,TOT,PC_GDP,A,2005,-7.770954455,
HUN,GGNLEND,TOT,PC_GDP,A,2006,-9.272919105,
HUN,GGNLEND,TOT,PC_GDP,A,2007,-5.024701118,
HUN,GGNLEND,TOT,PC_GDP,A,2008,-3.680953959,
HUN,GGNLEND,TOT,PC_GDP,A,2009,-4.538781357,
HUN,GGNLEND,TOT,PC_GDP,A,2010,-4.474196296,
HUN,GGNLEND,TOT,PC_GDP,A,2011,-5.414108309,
HUN,GGNLEND,TOT,PC_GDP,A,2012,-2.399351879,
HUN,GGNLEND,TOT,PC_GDP,A,2013,-2.620975574,
HUN,GGNLEND,TOT,PC_GDP,A,2014,-2.746690056,
HUN,GGNLEND,TOT,PC_GDP,A,2015,-1.993538274,
HUN,GGNLEND,TOT,PC_GDP,A,2016,-1.853547286,
ISL,GGNLEND,TOT,PC_GDP,A,1998,-0.648734205,
ISL,GGNLEND,TOT,PC_GDP,A,1999,0.821063878,
ISL,GGNLEND,TOT,PC_GDP,A,2000,1.230965136,
ISL,GGNLEND,TOT,PC_GDP,A,2001,-0.973864754,
ISL,GGNLEND,TOT,PC_GDP,A,2002,-2.796959486,
ISL,GGNLEND,TOT,PC_GDP,A,2003,-3.128047843,
ISL,GGNLEND,TOT,PC_GDP,A,2004,-0.325818055,
ISL,GGNLEND,TOT,PC_GDP,A,2005,4.478280149,
ISL,GGNLEND,TOT,PC_GDP,A,2006,5.865364724,
ISL,GGNLEND,TOT,PC_GDP,A,2007,4.916995215,
ISL,GGNLEND,TOT,PC_GDP,A,2008,-13.04330337,
ISL,GGNLEND,TOT,PC_GDP,A,2009,-9.679577447,
ISL,GGNLEND,TOT,PC_GDP,A,2010,-9.761458253,
ISL,GGNLEND,TOT,PC_GDP,A,2011,-5.585277582,
ISL,GGNLEND,TOT,PC_GDP,A,2012,-3.73689898,
ISL,GGNLEND,TOT,PC_GDP,A,2013,-1.839952484,
ISL,GGNLEND,TOT,PC_GDP,A,2014,-0.07460248,
ISL,GGNLEND,TOT,PC_GDP,A,2015,-0.820196635,
ISL,GGNLEND,TOT,PC_GDP,A,2016,12.77953432,
IRL,GGNLEND,TOT,PC_GDP,A,1995,-2.142023885,
IRL,GGNLEND,TOT,PC_GDP,A,1996,-0.255634164,
IRL,GGNLEND,TOT,PC_GDP,A,1997,1.326007442,
IRL,GGNLEND,TOT,PC_GDP,A,1998,2.026812032,
IRL,GGNLEND,TOT,PC_GDP,A,1999,2.417915887,
IRL,GGNLEND,TOT,PC_GDP,A,2000,4.866820792,
IRL,GGNLEND,TOT,PC_GDP,A,2001,0.969762187,
IRL,GGNLEND,TOT,PC_GDP,A,2002,-0.513670874,
IRL,GGNLEND,TOT,PC_GDP,A,2003,0.360650055,
IRL,GGNLEND,TOT,PC_GDP,A,2004,1.314485876,
IRL,GGNLEND,TOT,PC_GDP,A,2005,1.589949958,
IRL,GGNLEND,TOT,PC_GDP,A,2006,2.794783323,
IRL,GGNLEND,TOT,PC_GDP,A,2007,0.288785485,
IRL,GGNLEND,TOT,PC_GDP,A,2008,-6.999067059,
IRL,GGNLEND,TOT,PC_GDP,A,2009,-13.79722371,
IRL,GGNLEND,TOT,PC_GDP,A,2010,-32.05036913,
IRL,GGNLEND,TOT,PC_GDP,A,2011,-12.72894407,
IRL,GGNLEND,TOT,PC_GDP,A,2012,-8.037405392,
IRL,GGNLEND,TOT,PC_GDP,A,2013,-6.111883144,
IRL,GGNLEND,TOT,PC_GDP,A,2014,-3.649092012,
IRL,GGNLEND,TOT,PC_GDP,A,2015,-1.896057381,
IRL,GGNLEND,TOT,PC_GDP,A,2016,-0.692147208,
ITA,GGNLEND,TOT,PC_GDP,A,1995,-7.253330361,
ITA,GGNLEND,TOT,PC_GDP,A,1996,-6.651063604,
ITA,GGNLEND,TOT,PC_GDP,A,1997,-3.011939414,
ITA,GGNLEND,TOT,PC_GDP,A,1998,-3.021243074,
ITA,GGNLEND,TOT,PC_GDP,A,1999,-1.804503348,
ITA,GGNLEND,TOT,PC_GDP,A,2000,-1.323686443,
ITA,GGNLEND,TOT,PC_GDP,A,2001,-3.393204445,
ITA,GGNLEND,TOT,PC_GDP,A,2002,-3.073129606,
ITA,GGNLEND,TOT,PC_GDP,A,2003,-3.413581096,
ITA,GGNLEND,TOT,PC_GDP,A,2004,-3.566924224,
ITA,GGNLEND,TOT,PC_GDP,A,2005,-4.173386305,
ITA,GGNLEND,TOT,PC_GDP,A,2006,-3.587339634,
ITA,GGNLEND,TOT,PC_GDP,A,2007,-1.526574992,
ITA,GGNLEND,TOT,PC_GDP,A,2008,-2.691908125,
ITA,GGNLEND,TOT,PC_GDP,A,2009,-5.26938416,
ITA,GGNLEND,TOT,PC_GDP,A,2010,-4.245583321,
ITA,GGNLEND,TOT,PC_GDP,A,2011,-3.711900893,
ITA,GGNLEND,TOT,PC_GDP,A,2012,-2.926735533,
ITA,GGNLEND,TOT,PC_GDP,A,2013,-2.949833388,
ITA,GGNLEND,TOT,PC_GDP,A,2014,-3.030039205,
ITA,GGNLEND,TOT,PC_GDP,A,2015,-2.584628235,
ITA,GGNLEND,TOT,PC_GDP,A,2016,-2.495473432,
JPN,GGNLEND,TOT,PC_GDP,A,2005,-4.410027382,
JPN,GGNLEND,TOT,PC_GDP,A,2006,-2.970792004,
JPN,GGNLEND,TOT,PC_GDP,A,2007,-2.756333505,
JPN,GGNLEND,TOT,PC_GDP,A,2008,-4.119426397,
JPN,GGNLEND,TOT,PC_GDP,A,2009,-9.776445809,
JPN,GGNLEND,TOT,PC_GDP,A,2010,-9.146026442,
JPN,GGNLEND,TOT,PC_GDP,A,2011,-9.088060137,
JPN,GGNLEND,TOT,PC_GDP,A,2012,-8.302515854,
JPN,GGNLEND,TOT,PC_GDP,A,2013,-7.64182524,
JPN,GGNLEND,TOT,PC_GDP,A,2014,-5.384875939,
JPN,GGNLEND,TOT,PC_GDP,A,2015,-3.513103125,
KOR,GGNLEND,TOT,PC_GDP,A,1970,0.153857163,
KOR,GGNLEND,TOT,PC_GDP,A,1971,-0.969912329,
KOR,GGNLEND,TOT,PC_GDP,A,1972,-2.521245129,
KOR,GGNLEND,TOT,PC_GDP,A,1973,-2.307064478,
KOR,GGNLEND,TOT,PC_GDP,A,1974,-1.808398584,
KOR,GGNLEND,TOT,PC_GDP,A,1975,-4.144653549,
KOR,GGNLEND,TOT,PC_GDP,A,1976,-1.179474371,
KOR,GGNLEND,TOT,PC_GDP,A,1977,-1.998887707,
