"COUNTRY","Country","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FIN","Finland","2011","2011","PC","Percentage","0","Units",,,69.5514573570759,,
"FIN","Finland","2012","2012","PC","Percentage","0","Units",,,69.7874964904071,,
"FIN","Finland","2013","2013","PC","Percentage","0","Units",,,69.0379036548756,,
"FRA","France","1960","1960","PC","Percentage","0","Units",,,19.649231724352,,
"FRA","France","1961","1961","PC","Percentage","0","Units",,,20.2498658695486,,
"FRA","France","1962","1962","PC","Percentage","0","Units",,,19.1109108658106,,
"FRA","France","1963","1963","PC","Percentage","0","Units",,,20.1263341319974,,
"FRA","France","1964","1964","PC","Percentage","0","Units",,,19.7341585202898,,
"FRA","France","1965","1965","PC","Percentage","0","Units",,,19.4747753973739,,
"FRA","France","1966","1966","PC","Percentage","0","Units",,,18.8939465996331,,
"FRA","France","1967","1967","PC","Percentage","0","Units",,,19.0639269406393,,
"FRA","France","1968","1968","PC","Percentage","0","Units",,,20.4198600466511,,
"FRA","France","1969","1969","PC","Percentage","0","Units",,,22.1928239545689,,
"FRA","France","1970","1970","PC","Percentage","0","Units",,,21.6924910607867,,
"FRA","France","1971","1971","PC","Percentage","0","Units",,,21.5595480644564,,
"FRA","France","1972","1972","PC","Percentage","0","Units",,,21.588977907259,,
"FRA","France","1973","1973","PC","Percentage","0","Units",,,22.1116835435542,,
"FRA","France","1974","1974","PC","Percentage","0","Units",,,21.747493588249,,
"FRA","France","1975","1975","PC","Percentage","0","Units",,,22.1506383975635,,
"FRA","France","1976","1976","PC","Percentage","0","Units",,,21.2974720073877,,
"FRA","France","1977","1977","PC","Percentage","0","Units",,,21.2758699113032,,
"FRA","France","1978","1978","PC","Percentage","0","Units",,,20.5199052667193,,
"FRA","France","1979","1979","PC","Percentage","0","Units",,,19.0364145658263,,
"FRA","France","1980","1980","PC","Percentage","0","Units",,,18.2800490141473,,
"FRA","France","1981","1981","PC","Percentage","0","Units",,,17.7692178864512,,
"FRA","France","1982","1982","PC","Percentage","0","Units",,,17.0051043053706,,
"FRA","France","1983","1983","PC","Percentage","0","Units",,,15.9634551495017,,
"FRA","France","1984","1984","PC","Percentage","0","Units",,,14.9264542010252,,
"FRA","France","1985","1985","PC","Percentage","0","Units",,,13.6069956555642,,
"FRA","France","1986","1986","PC","Percentage","0","Units",,,12.4723939929329,,
"FRA","France","1987","1987","PC","Percentage","0","Units",,,11.9328468755143,,
"FRA","France","1988","1988","PC","Percentage","0","Units",,,11.2296280253398,,
"FRA","France","1989","1989","PC","Percentage","0","Units",,,10.6536502546689,,
"FRA","France","1990","1990","PC","Percentage","0","Units",,,9.82687620682578,,
"FRA","France","1991","1991","PC","Percentage","0","Units",,,9.59769536270112,,
"FRA","France","1992","1992","PC","Percentage","0","Units",,,9.60883616686685,,
"FRA","France","1993","1993","PC","Percentage","0","Units",,,9.3406453436883,,
"FRA","France","1994","1994","PC","Percentage","0","Units",,,8.93354780465507,,
"FRA","France","1995","1995","PC","Percentage","0","Units",,,8.7120718971075,,
"FRA","France","1996","1996","PC","Percentage","0","Units",,,8.28541101522055,,
"FRA","France","1997","1997","PC","Percentage","0","Units",,,8.33132157696643,,
"FRA","France","1998","1998","PC","Percentage","0","Units",,,8.18211307289879,,
"FRA","France","1999","1999","PC","Percentage","0","Units",,,8.05878825229866,,
"FRA","France","2000","2000","PC","Percentage","0","Units",,,7.97035402367973,,
"FRA","France","2001","2001","PC","Percentage","0","Units",,,7.90503799539442,,
"FRA","France","2002","2002","PC","Percentage","0","Units",,,8.05535873356657,,
"FRA","France","2003","2003","PC","Percentage","0","Units",,,7.92699052697752,,
"FRA","France","2004","2004","PC","Percentage","0","Units",,,7.72528543514803,,
"FRA","France","2005","2005","PC","Percentage","0","Units",,,7.66761707423867,,
"FRA","France","2006","2006","PC","Percentage","0","Units",,,7.58645115040623,,
"FRA","France","2007","2007","PC","Percentage","0","Units",,,7.54765863184072,,
"FRA","France","2008","2008","PC","Percentage","0","Units",,,7.56560563150326,,
"FRA","France","2009","2009","PC","Percentage","0","Units",,,7.68182328838845,,
"FRA","France","2010","2010","PC","Percentage","0","Units",,,7.7353730164051,,
"FRA","France","2011","2011","PC","Percentage","0","Units",,,7.72780557347919,,
"FRA","France","2012","2012","PC","Percentage","0","Units",,,7.74739195765829,,
"FRA","France","2013","2013","PC","Percentage","0","Units",,,7.71974083666763,,
"DEU","Germany","1960","1960","PC","Percentage","0","Units",,,34.6729663639086,,
"DEU","Germany","1961","1961","PC","Percentage","0","Units",,,34.1844481523286,,
"DEU","Germany","1962","1962","PC","Percentage","0","Units",,,33.8399980611701,,
"DEU","Germany","1963","1963","PC","Percentage","0","Units",,,33.3741265118065,,
"DEU","Germany","1964","1964","PC","Percentage","0","Units",,,33.0734449305688,,
"DEU","Germany","1965","1965","PC","Percentage","0","Units",,,32.8868147869792,,
"DEU","Germany","1966","1966","PC","Percentage","0","Units",,,32.4668530351438,,
"DEU","Germany","1967","1967","PC","Percentage","0","Units",,,32.8098176513494,,
"DEU","Germany","1968","1968","PC","Percentage","0","Units",,,32.2463585434174,,
"DEU","Germany","1969","1969","PC","Percentage","0","Units",,,31.7248460055485,,
"DEU","Germany","1970","1970","PC","Percentage","0","Units",,,32.0299811468249,,
"DEU","Germany","1971","1971","PC","Percentage","0","Units",,,32.1330784890296,,
"DEU","Germany","1972","1972","PC","Percentage","0","Units",,,32.365801622518,,
"DEU","Germany","1973","1973","PC","Percentage","0","Units",,,32.4322618995201,,
"DEU","Germany","1974","1974","PC","Percentage","0","Units",,,33.7452796659114,,
"DEU","Germany","1975","1975","PC","Percentage","0","Units",,,34.5793637772309,,
"DEU","Germany","1976","1976","PC","Percentage","0","Units",,,35.1061510464058,,
"DEU","Germany","1977","1977","PC","Percentage","0","Units",,,35.2440391820521,,
"DEU","Germany","1978","1978","PC","Percentage","0","Units",,,35.5380411038295,,
"DEU","Germany","1979","1979","PC","Percentage","0","Units",,,35.3038622493461,,
"DEU","Germany","1980","1980","PC","Percentage","0","Units",,,34.895288025336,,
"DEU","Germany","1981","1981","PC","Percentage","0","Units",,,35.1459823720691,,
"DEU","Germany","1982","1982","PC","Percentage","0","Units",,,35.0217336737785,,
"DEU","Germany","1983","1983","PC","Percentage","0","Units",,,34.9990859151835,,
"DEU","Germany","1984","1984","PC","Percentage","0","Units",,,34.8977849931059,,
"DEU","Germany","1985","1985","PC","Percentage","0","Units",,,34.6661103302881,,
"DEU","Germany","1986","1986","PC","Percentage","0","Units",,,33.9157419743006,,
"DEU","Germany","1987","1987","PC","Percentage","0","Units",,,33.3301647816326,,
"DEU","Germany","1988","1988","PC","Percentage","0","Units",,,33.1124212912434,,
"DEU","Germany","1989","1989","PC","Percentage","0","Units",,,32.4099680563519,,
"DEU","Germany","1990","1990","PC","Percentage","0","Units",,,31.2196969106705,,
"DEU","Germany","1991","1991","PC","Percentage","0","Units",,,35.9874804570054,,
"DEU","Germany","1992","1992","PC","Percentage","0","Units",,,33.860091042405,,
"DEU","Germany","1993","1993","PC","Percentage","0","Units",,,31.8221161298323,,
"DEU","Germany","1994","1994","PC","Percentage","0","Units",,,30.3792684834642,,
"DEU","Germany","1995","1995","PC","Percentage","0","Units",,,29.2177376443707,,
"DEU","Germany","1996","1996","PC","Percentage","0","Units",,,27.7527889573639,,
"DEU","Germany","1997","1997","PC","Percentage","0","Units",,,26.9821287488544,,
"DEU","Germany","1998","1998","PC","Percentage","0","Units",,,25.9432345702091,,
"DEU","Germany","1999","1999","PC","Percentage","0","Units",,,25.3228366057815,,
"DEU","Germany","2000","2000","PC","Percentage","0","Units",,,24.5707555941238,,
"DEU","Germany","2001","2001","PC","Percentage","0","Units",,,23.7476004706174,,
"DEU","Germany","2002","2002","PC","Percentage","0","Units",,,23.5073460456393,,
"DEU","Germany","2003","2003","PC","Percentage","0","Units",,,23.0183893468611,,
"DEU","Germany","2004","2004","PC","Percentage","0","Units",,,22.171008470513,,
"DEU","Germany","2005","2005","PC","Percentage","0","Units",,,21.6786290195086,,
"DEU","Germany","2006","2006","PC","Percentage","0","Units",,,20.7164657644048,,
"DEU","Germany","2007","2007","PC","Percentage","0","Units",,,19.8873731442166,,
"DEU","Germany","2008","2008","PC","Percentage","0","Units",,,19.1280785136173,,
"DEU","Germany","2009","2009","PC","Percentage","0","Units",,,18.9266972205795,,
"DEU","Germany","2010","2010","PC","Percentage","0","Units",,,18.5644804813619,,
"DEU","Germany","2011","2011","PC","Percentage","0","Units",,,18.4891706286318,,
"DEU","Germany","2012","2012","PC","Percentage","0","Units",,,18.3023701572354,,
"DEU","Germany","2013","2013","PC","Percentage","0","Units",,,18.1281855670103,,
"GRC","Greece","1977","1977","PC","Percentage","0","Units",,,35.8403090792015,,
"GRC","Greece","1978","1978","PC","Percentage","0","Units",,,37.2387583755291,,
"GRC","Greece","1979","1979","PC","Percentage","0","Units",,,38.3857998081612,,
"GRC","Greece","1980","1980","PC","Percentage","0","Units",,,38.968824940048,,
"GRC","Greece","1981","1981","PC","Percentage","0","Units",,,38.6957351149807,,
"GRC","Greece","1982","1982","PC","Percentage","0","Units",,,38.6670855604652,,
"GRC","Greece","1983","1983","PC","Percentage","0","Units",,,39.4281208214763,,
"GRC","Greece","1984","1984","PC","Percentage","0","Units",,,38.8358692873924,,
"GRC","Greece","1985","1985","PC","Percentage","0","Units",,,37.6175406513047,,
"GRC","Greece","1986","1986","PC","Percentage","0","Units",,,37.8149174386248,,
"GRC","Greece","1987","1987","PC","Percentage","0","Units",,,37.6603780238397,,
"GRC","Greece","1988","1988","PC","Percentage","0","Units",,,36.9037604385609,,
"GRC","Greece","1989","1989","PC","Percentage","0","Units",,,36.3593526000615,,
"GRC","Greece","1990","1990","PC","Percentage","0","Units",,,34.1654661865775,,
"GRC","Greece","1991","1991","PC","Percentage","0","Units",,,36.0867013909048,,
"GRC","Greece","1992","1992","PC","Percentage","0","Units",,,37.6044129398438,,
"GRC","Greece","1993","1993","PC","Percentage","0","Units",,,35.3105193829347,,
"GRC","Greece","1994","1994","PC","Percentage","0","Units",,,33.2807108274069,,
"GRC","Greece","1995","1995","PC","Percentage","0","Units",,,31.3019483783914,,
"GRC","Greece","1996","1996","PC","Percentage","0","Units",,,30.3229553075029,,
"GRC","Greece","1997","1997","PC","Percentage","0","Units",,,29.7946103055081,,
"GRC","Greece","1998","1998","PC","Percentage","0","Units",,,27.3698914020414,,
"GRC","Greece","1999","1999","PC","Percentage","0","Units",,,26.7839664077947,,
"GRC","Greece","2000","2000","PC","Percentage","0","Units",,,26.5100973885969,,
"GRC","Greece","2001","2001","PC","Percentage","0","Units",,,24.9018810686035,,
"GRC","Greece","2002","2002","PC","Percentage","0","Units",,,24.7724881425997,,
"GRC","Greece","2003","2003","PC","Percentage","0","Units",,,24.6469682699139,,
"GRC","Greece","2004","2004","PC","Percentage","0","Units",,,23.9621624120524,,
"GRC","Greece","2005","2005","PC","Percentage","0","Units",,,24.081509455153,,
"GRC","Greece","2006","2006","PC","Percentage","0","Units",,,24.0727970641989,,
"GRC","Greece","2007","2007","PC","Percentage","0","Units",,,23.9512602926472,,
"GRC","Greece","2008","2008","PC","Percentage","0","Units",,,23.5429248060144,,
"GRC","Greece","2009","2009","PC","Percentage","0","Units",,,22.5962036023808,,
"GRC","Greece","2010","2010","PC","Percentage","0","Units",,,22.0627890147678,,
"GRC","Greece","2011","2011","PC","Percentage","0","Units",,,22.721918051432,,
"GRC","Greece","2012","2012","PC","Percentage","0","Units",,,22.7954332545271,,
"GRC","Greece","2013","2013","PC","Percentage","0","Units",,,21.515006044372,,
"HUN","Hungary","1994","1994","PC","Percentage","0","Units",,,58.9070599587836,,
"HUN","Hungary","1995","1995","PC","Percentage","0","Units",,,49.1132332878581,,
"HUN","Hungary","1996","1996","PC","Percentage","0","Units",,,41.3042054374013,,
"HUN","Hungary","1997","1997","PC","Percentage","0","Units",,,34.1251272026072,,
"HUN","Hungary","1998","1998","PC","Percentage","0","Units",,,27.5500163988193,,
"HUN","Hungary","1999","1999","PC","Percentage","0","Units",,,24.4544757831794,,
"HUN","Hungary","2000","2000","PC","Percentage","0","Units",,,21.9958243102645,,
"HUN","Hungary","2001","2001","PC","Percentage","0","Units",,,19.9877750611247,,
"HUN","Hungary","2002","2002","PC","Percentage","0","Units",,,19.0288315629742,,
"HUN","Hungary","2003","2003","PC","Percentage","0","Units",,,17.8837555886736,,
"HUN","Hungary","2004","2004","PC","Percentage","0","Units",,,17.8615314769976,,
"HUN","Hungary","2005","2005","PC","Percentage","0","Units",,,17.4680915111379,,
"HUN","Hungary","2006","2006","PC","Percentage","0","Units",,,16.1023482498892,,
"HUN","Hungary","2007","2007","PC","Percentage","0","Units",,,15.0923295454545,,
"HUN","Hungary","2008","2008","PC","Percentage","0","Units",,,14.5642681978587,,
"HUN","Hungary","2009","2009","PC","Percentage","0","Units",,,13.9089248868854,,
"HUN","Hungary","2010","2010","PC","Percentage","0","Units",,,12.8965507049259,,
"HUN","Hungary","2011","2011","PC","Percentage","0","Units",,,11.8224086625333,,
"HUN","Hungary","2012","2012","PC","Percentage","0","Units",,,10.7117353011188,,
"HUN","Hungary","2013","2013","PC","Percentage","0","Units",,,10.4797391709362,,
"ISL","Iceland","1979","1979","PC","Percentage","0","Units",,,67.1541057367829,,
"ISL","Iceland","1980","1980","PC","Percentage","0","Units",,,66.2323561346363,,
"ISL","Iceland","1981","1981","PC","Percentage","0","Units",,,67.5987280404213,,
"ISL","Iceland","1982","1982","PC","Percentage","0","Units",,,70.9130777260307,,
"ISL","Iceland","1983","1983","PC","Percentage","0","Units",,,75.6218905472637,,
"ISL","Iceland","1984","1984","PC","Percentage","0","Units",,,78.0943025540275,,
"ISL","Iceland","1985","1985","PC","Percentage","0","Units",,,78.5241248817408,,
"ISL","Iceland","1986","1986","PC","Percentage","0","Units",,,78.9577163868291,,
"ISL","Iceland","1987","1987","PC","Percentage","0","Units",,,78.0689391604833,,
"ISL","Iceland","1988","1988","PC","Percentage","0","Units",,,82.27064923289,,
"ISL","Iceland","1989","1989","PC","Percentage","0","Units",,,85.4718442852059,,
"ISL","Iceland","1990","1990","PC","Percentage","0","Units",,,87.5699829689224,,
"ISL","Iceland","1991","1991","PC","Percentage","0","Units",,,87.9120879120879,,
"ISL","Iceland","1992","1992","PC","Percentage","0","Units",,,87.5113122171946,,
"ISL","Iceland","1993","1993","PC","Percentage","0","Units",,,86.5178571428572,,
"ISL","Iceland","1994","1994","PC","Percentage","0","Units",,,87.3552983081033,,
"ISL","Iceland","1995","1995","PC","Percentage","0","Units",,,87.304347826087,,
"ISL","Iceland","1996","1996","PC","Percentage","0","Units",,,87.1787810461454,,
"ISL","Iceland","1997","1997","PC","Percentage","0","Units",,,87.7275567233544,,
"ISL","Iceland","1998","1998","PC","Percentage","0","Units",,,88.0705223265777,,
"ISL","Iceland","1999","1999","PC","Percentage","0","Units",,,87.4196539671721,,
"ISL","Iceland","2000","2000","PC","Percentage","0","Units",,,89.4207530989319,,
"ISL","Iceland","2001","2001","PC","Percentage","0","Units",,,88.0914033376434,,
"ISL","Iceland","2002","2002","PC","Percentage","0","Units",,,92.4679536207055,,
"ISL","Iceland","2003","2003","PC","Percentage","0","Units",,,86.4605579222817,,
"ISL","Iceland","2004","2004","PC","Percentage","0","Units",,,83.9716895446678,,
"ISL","Iceland","2005","2005","PC","Percentage","0","Units",,,83.9866833485577,,
"ISL","Iceland","2006","2006","PC","Percentage","0","Units",,,85.0830112745366,,
"ISL","Iceland","2007","2007","PC","Percentage","0","Units",,,84.8415365338245,,
"ISL","Iceland","2008","2008","PC","Percentage","0","Units",,,84.6224992228546,,
"ISL","Iceland","2009","2009","PC","Percentage","0","Units",,,85.0694044328277,,
"ISL","Iceland","2010","2010","PC","Percentage","0","Units",,,85.416782442426,,
"ISL","Iceland","2011","2011","PC","Percentage","0","Units",,,85.2444817217741,,
"ISL","Iceland","2012","2012","PC","Percentage","0","Units",,,85.241456573537,,
"ISL","Iceland","2013","2013","PC","Percentage","0","Units",,,85.4615776534674,,
"ISL","Iceland","2014","2014","PC","Percentage","0","Units",,,86.3555079949628,,
"IRL","Ireland","1960","1960","PC","Percentage","0","Units",,,45.3482972136223,,
"IRL","Ireland","1961","1961","PC","Percentage","0","Units",,,47.1201248049922,,
"IRL","Ireland","1962","1962","PC","Percentage","0","Units",,,48.0321592649311,,
"IRL","Ireland","1963","1963","PC","Percentage","0","Units",,,47.7776096822995,,
"IRL","Ireland","1964","1964","PC","Percentage","0","Units",,,48.4502228826152,,
"IRL","Ireland","1965","1965","PC","Percentage","0","Units",,,48.2291066282421,,
"IRL","Ireland","1966","1966","PC","Percentage","0","Units",,,48.3198847262248,,
"IRL","Ireland","1967","1967","PC","Percentage","0","Units",,,48.7704447632712,,
"IRL","Ireland","1968","1968","PC","Percentage","0","Units",,,49.6209335219236,,
"IRL","Ireland","1969","1969","PC","Percentage","0","Units",,,51.2924791086351,,
"IRL","Ireland","1970","1970","PC","Percentage","0","Units",,,53.234309623431,,
"IRL","Ireland","1971","1971","PC","Percentage","0","Units",,,53.2396121883656,,
"IRL","Ireland","1972","1972","PC","Percentage","0","Units",,,53.5555555555556,,
"IRL","Ireland","1973","1973","PC","Percentage","0","Units",,,53.2650602409639,,
"IRL","Ireland","1974","1974","PC","Percentage","0","Units",,,53.8707571801567,,
"IRL","Ireland","1975","1975","PC","Percentage","0","Units",,,55.3399209486166,,
"IRL","Ireland","1976","1976","PC","Percentage","0","Units",,,56.3067729083665,,
"IRL","Ireland","1977","1977","PC","Percentage","0","Units",,,56.9651162790698,,
"IRL","Ireland","1978","1978","PC","Percentage","0","Units",,,57.6292134831461,,
"IRL","Ireland","1979","1979","PC","Percentage","0","Units",,,57.5095693779904,,
"IRL","Ireland","1980","1980","PC","Percentage","0","Units",,,57.1222351571595,,
"IRL","Ireland","1981","1981","PC","Percentage","0","Units",,,56.6102088167053,,
"IRL","Ireland","1982","1982","PC","Percentage","0","Units",,,56.1219512195122,,
"IRL","Ireland","1983","1983","PC","Percentage","0","Units",,,57.1688622754491,,
"IRL","Ireland","1984","1984","PC","Percentage","0","Units",,,57.0146699266504,,
"IRL","Ireland","1985","1985","PC","Percentage","0","Units",,,54.1814690350456,,
"IRL","Ireland","1986","1986","PC","Percentage","0","Units",,,51.6195342205323,,
"IRL","Ireland","1987","1987","PC","Percentage","0","Units",,,50.2071428571429,,
"IRL","Ireland","1988","1988","PC","Percentage","0","Units",,,50.5060096153846,,
"IRL","Ireland","1989","1989","PC","Percentage","0","Units",,,51.8198285231252,,
"IRL","Ireland","1990","1990","PC","Percentage","0","Units",,,51.0746096009254,,
"IRL","Ireland","1991","1991","PC","Percentage","0","Units",,,51.1873080859775,,
"IRL","Ireland","1992","1992","PC","Percentage","0","Units",,,51.2852593266606,,
"IRL","Ireland","1993","1993","PC","Percentage","0","Units",,,50.0133555926544,,
"IRL","Ireland","1994","1994","PC","Percentage","0","Units",,,46.1809259654363,,
"IRL","Ireland","1995","1995","PC","Percentage","0","Units",,,45.1414141414141,,
"IRL","Ireland","1996","1996","PC","Percentage","0","Units",,,44.8893572181243,,
"IRL","Ireland","1997","1997","PC","Percentage","0","Units",,,42.669121030833,,
"IRL","Ireland","1998","1998","PC","Percentage","0","Units",,,40.219298245614,,
"IRL","Ireland","1999","1999","PC","Percentage","0","Units",,,38.7105528417461,,
"IRL","Ireland","2000","2000","PC","Percentage","0","Units",,,37.9894937917861,,
"IRL","Ireland","2001","2001","PC","Percentage","0","Units",,,37.8128092747066,,
"IRL","Ireland","2002","2002","PC","Percentage","0","Units",,,36.1205403533079,,
"IRL","Ireland","2003","2003","PC","Percentage","0","Units",,,37.405303030303,,
"IRL","Ireland","2004","2004","PC","Percentage","0","Units",,,35.4998350379413,,
"IRL","Ireland","2005","2005","PC","Percentage","0","Units",,,33.9598997493734,,
"IRL","Ireland","2006","2006","PC","Percentage","0","Units",,,32.3548444026119,,
"IRL","Ireland","2007","2007","PC","Percentage","0","Units",,,31.4685314685315,,
"IRL","Ireland","2008","2008","PC","Percentage","0","Units",,,31.9268953068592,,
"IRL","Ireland","2009","2009","PC","Percentage","0","Units",,,33.0827994085757,,
"IRL","Ireland","2010","2010","PC","Percentage","0","Units",,,32.6914464845499,,
"IRL","Ireland","2011","2011","PC","Percentage","0","Units",,,32.5981501843348,,
"IRL","Ireland","2012","2012","PC","Percentage","0","Units",,,31.225400157439,,
"IRL","Ireland","2013","2013","PC","Percentage","0","Units",,,29.5946120968786,,
"IRL","Ireland","2014","2014","PC","Percentage","0","Units",,,27.4033854998403,,
"ITA","Italy","1960","1960","PC","Percentage","0","Units",,,24.6776124508295,,
"ITA","Italy","1961","1961","PC","Percentage","0","Units",,,24.7764295212766,,
"ITA","Italy","1962","1962","PC","Percentage","0","Units",,,25.2258793159084,,
"ITA","Italy","1963","1963","PC","Percentage","0","Units",,,26.0590236569349,,
"ITA","Italy","1964","1964","PC","Percentage","0","Units",,,26.5748062944325,,
"ITA","Italy","1965","1965","PC","Percentage","0","Units",,,25.4957180500659,,
"ITA","Italy","1966","1966","PC","Percentage","0","Units",,,25.3154955405518,,
"ITA","Italy","1967","1967","PC","Percentage","0","Units",,,25.2707227439771,,
"ITA","Italy","1968","1968","PC","Percentage","0","Units",,,31.437227338827,,
"ITA","Italy","1969","1969","PC","Percentage","0","Units",,,32.9606938255888,,
"ITA","Italy","1970","1970","PC","Percentage","0","Units",,,36.9697915853563,,
"ITA","Italy","1971","1971","PC","Percentage","0","Units",,,39.7252874450189,,
"ITA","Italy","1972","1972","PC","Percentage","0","Units",,,41.7854110382092,,
"ITA","Italy","1973","1973","PC","Percentage","0","Units",,,43.3189295731938,,
"ITA","Italy","1974","1974","PC","Percentage","0","Units",,,46.2191073404648,,
"ITA","Italy","1975","1975","PC","Percentage","0","Units",,,48.0458682198762,,
"ITA","Italy","1976","1976","PC","Percentage","0","Units",,,50.4637096774194,,
"ITA","Italy","1977","1977","PC","Percentage","0","Units",,,49.7996460176991,,
"ITA","Italy","1978","1978","PC","Percentage","0","Units",,,50.4090168001701,,
"ITA","Italy","1979","1979","PC","Percentage","0","Units",,,49.7056772213698,,
"ITA","Italy","1980","1980","PC","Percentage","0","Units",,,49.5827298434375,,
"ITA","Italy","1981","1981","PC","Percentage","0","Units",,,48.0289755087961,,
"ITA","Italy","1982","1982","PC","Percentage","0","Units",,,46.6887783305694,,
"ITA","Italy","1983","1983","PC","Percentage","0","Units",,,45.5153203342618,,
"ITA","Italy","1984","1984","PC","Percentage","0","Units",,,45.3104609555883,,
"ITA","Italy","1985","1985","PC","Percentage","0","Units",,,42.485088084339,,
"ITA","Italy","1986","1986","PC","Percentage","0","Units",,,40.3769017980636,,
"ITA","Italy","1987","1987","PC","Percentage","0","Units",,,40.0456526250259,,
"ITA","Italy","1988","1988","PC","Percentage","0","Units",,,39.8142351660316,,
"ITA","Italy","1989","1989","PC","Percentage","0","Units",,,39.3837193552756,,
"ITA","Italy","1990","1990","PC","Percentage","0","Units",,,38.8052600277539,,
"ITA","Italy","1991","1991","PC","Percentage","0","Units",,,38.6565993332026,,
"ITA","Italy","1992","1992","PC","Percentage","0","Units",,,38.8738234713355,,
"ITA","Italy","1993","1993","PC","Percentage","0","Units",,,39.2248161921372,,
"ITA","Italy","1994","1994","PC","Percentage","0","Units",,,38.7298008161514,,
"ITA","Italy","1995","1995","PC","Percentage","0","Units",,,38.0696332451419,,
"ITA","Italy","1996","1996","PC","Percentage","0","Units",,,37.3567396980619,,
"ITA","Italy","1997","1997","PC","Percentage","0","Units",,,36.2327979994913,,
"ITA","Italy","1998","1998","PC","Percentage","0","Units",,,35.6853749753588,,
"ITA","Italy","1999","1999","PC","Percentage","0","Units",,,35.4015755031148,,
"ITA","Italy","2000","2000","PC","Percentage","0","Units",,,34.8017017285274,,
"ITA","Italy","2001","2001","PC","Percentage","0","Units",,,34.1961312246765,,
"ITA","Italy","2002","2002","PC","Percentage","0","Units",,,33.7862982153138,,
"ITA","Italy","2003","2003","PC","Percentage","0","Units",,,33.6716517010244,,
"ITA","Italy","2004","2004","PC","Percentage","0","Units",,,34.1049930502233,,
"ITA","Italy","2005","2005","PC","Percentage","0","Units",,,33.8100025598124,,
"ITA","Italy","2006","2006","PC","Percentage","0","Units",,,33.5750529105019,,
"ITA","Italy","2007","2007","PC","Percentage","0","Units",,,33.9933533724314,,
"ITA","Italy","2008","2008","PC","Percentage","0","Units",,,33.8800001178491,,
"ITA","Italy","2009","2009","PC","Percentage","0","Units",,,35.2045619763797,,
"ITA","Italy","2010","2010","PC","Percentage","0","Units",,,36.0449730102813,,
"ITA","Italy","2011","2011","PC","Percentage","0","Units",,,36.3291659206681,,
"ITA","Italy","2012","2012","PC","Percentage","0","Units",,,36.8605222830036,,
"ITA","Italy","2013","2013","PC","Percentage","0","Units",,,37.2890968278761,,
"JPN","Japan","1960","1960","PC","Percentage","0","Units",,,32.3291139240506,,
"JPN","Japan","1961","1961","PC","Percentage","0","Units",,,33.7368845843422,,
"JPN","Japan","1962","1962","PC","Percentage","0","Units",,,34.5969919012727,,
"JPN","Japan","1963","1963","PC","Percentage","0","Units",,,35.0187125748503,,
"JPN","Japan","1964","1964","PC","Percentage","0","Units",,,35.4686934491495,,
"JPN","Japan","1965","1965","PC","Percentage","0","Units",,,35.2816411682893,,
"JPN","Japan","1966","1966","PC","Percentage","0","Units",,,34.749498997996,,
"JPN","Japan","1967","1967","PC","Percentage","0","Units",,,34.4057310322371,,
"JPN","Japan","1968","1968","PC","Percentage","0","Units",,,34.507623888183,,
"JPN","Japan","1969","1969","PC","Percentage","0","Units",,,35.164113785558,,
"JPN","Japan","1970","1970","PC","Percentage","0","Units",,,35.1028433151845,,
"JPN","Japan","1971","1971","PC","Percentage","0","Units",,,34.5720984759672,,
"JPN","Japan","1972","1972","PC","Percentage","0","Units",,,34.3116883116883,,
"JPN","Japan","1973","1973","PC","Percentage","0","Units",,,33.4661134163209,,
"JPN","Japan","1974","1974","PC","Percentage","0","Units",,,34.2645037118504,,
"JPN","Japan","1975","1975","PC","Percentage","0","Units",,,34.5309928688974,,
"JPN","Japan","1976","1976","PC","Percentage","0","Units",,,33.6988146551724,,
"JPN","Japan","1977","1977","PC","Percentage","0","Units",,,32.9981427434333,,
"JPN","Japan","1978","1978","PC","Percentage","0","Units",,,32.5954198473282,,
"JPN","Japan","1979","1979","PC","Percentage","0","Units",,,31.7569659442724,,
"JPN","Japan","1980","1980","PC","Percentage","0","Units",,,31.1483253588517,,
"JPN","Japan","1981","1981","PC","Percentage","0","Units",,,30.8917513004706,,
"JPN","Japan","1982","1982","PC","Percentage","0","Units",,,30.5661298194241,,
"JPN","Japan","1983","1983","PC","Percentage","0","Units",,,29.7528517110266,,
"JPN","Japan","1984","1984","PC","Percentage","0","Units",,,29.2239155920281,,
"JPN","Japan","1985","1985","PC","Percentage","0","Units",,,28.7920241131463,,
"JPN","Japan","1986","1986","PC","Percentage","0","Units",,,28.1868006394154,,
"JPN","Japan","1987","1987","PC","Percentage","0","Units",,,27.7145438121048,,
"JPN","Japan","1988","1988","PC","Percentage","0","Units",,,26.9435874834729,,
"JPN","Japan","1989","1989","PC","Percentage","0","Units",,,26.1316520624065,,
"JPN","Japan","1990","1990","PC","Percentage","0","Units",,,25.3671147880041,,
"JPN","Japan","1991","1991","PC","Percentage","0","Units",,,24.7840863654538,,
"JPN","Japan","1992","1992","PC","Percentage","0","Units",,,24.4989255714007,,
"JPN","Japan","1993","1993","PC","Percentage","0","Units",,,24.3425605536332,,
"JPN","Japan","1994","1994","PC","Percentage","0","Units",,,24.2532467532468,,
