LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
FRA,HHEXP,TOT,PC_GDP,A,1989,55.62907165,
FRA,HHEXP,TOT,PC_GDP,A,1990,55.55478936,
FRA,HHEXP,TOT,PC_GDP,A,1991,55.41530856,
FRA,HHEXP,TOT,PC_GDP,A,1992,55.49685488,
FRA,HHEXP,TOT,PC_GDP,A,1993,55.77035608,
FRA,HHEXP,TOT,PC_GDP,A,1994,55.4263726,
FRA,HHEXP,TOT,PC_GDP,A,1995,55.15936348,
FRA,HHEXP,TOT,PC_GDP,A,1996,55.57869653,
FRA,HHEXP,TOT,PC_GDP,A,1997,54.62181253,
FRA,HHEXP,TOT,PC_GDP,A,1998,54.48734744,
FRA,HHEXP,TOT,PC_GDP,A,1999,54.17307279,
FRA,HHEXP,TOT,PC_GDP,A,2000,54.44256155,
FRA,HHEXP,TOT,PC_GDP,A,2001,54.73618584,
FRA,HHEXP,TOT,PC_GDP,A,2002,54.60336119,
FRA,HHEXP,TOT,PC_GDP,A,2003,54.88971185,
FRA,HHEXP,TOT,PC_GDP,A,2004,54.74052468,
FRA,HHEXP,TOT,PC_GDP,A,2005,55.16789712,
FRA,HHEXP,TOT,PC_GDP,A,2006,55.08056853,
FRA,HHEXP,TOT,PC_GDP,A,2007,54.91208684,
FRA,HHEXP,TOT,PC_GDP,A,2008,55.25415237,
FRA,HHEXP,TOT,PC_GDP,A,2009,56.19373115,
FRA,HHEXP,TOT,PC_GDP,A,2010,56.14349098,
FRA,HHEXP,TOT,PC_GDP,A,2011,55.74408387,
FRA,HHEXP,TOT,PC_GDP,A,2012,55.66691536,
FRA,HHEXP,TOT,PC_GDP,A,2013,55.57686635,
FRA,HHEXP,TOT,PC_GDP,A,2014,55.22937369,
FRA,HHEXP,TOT,PC_GDP,A,2015,54.98442971,E
FRA,HHEXP,TOT,PC_GDP,A,2016,55.31458501,E
IND,HHEXP,TOT,PC_GDP,A,2004,59.14202963,
IND,HHEXP,TOT,PC_GDP,A,2005,58.29674782,
IND,HHEXP,TOT,PC_GDP,A,2006,57.67532481,
IND,HHEXP,TOT,PC_GDP,A,2007,56.96306727,
IND,HHEXP,TOT,PC_GDP,A,2008,58.35608633,
IND,HHEXP,TOT,PC_GDP,A,2009,57.73827171,
NOR,HHEXP,TOT,PC_GDP,A,1970,52.01026986,
NOR,HHEXP,TOT,PC_GDP,A,1971,51.93543058,
NOR,HHEXP,TOT,PC_GDP,A,1972,51.32911282,
NOR,HHEXP,TOT,PC_GDP,A,1973,50.25013854,
NOR,HHEXP,TOT,PC_GDP,A,1974,49.04142201,
NOR,HHEXP,TOT,PC_GDP,A,1975,50.2016305,
NOR,HHEXP,TOT,PC_GDP,A,1976,50.60244036,
NOR,HHEXP,TOT,PC_GDP,A,1977,51.87266935,
NOR,HHEXP,TOT,PC_GDP,A,1978,49.97170833,
NOR,HHEXP,TOT,PC_GDP,A,1979,49.73036456,
NOR,HHEXP,TOT,PC_GDP,A,1980,46.99650307,
NOR,HHEXP,TOT,PC_GDP,A,1981,46.4408117,
NOR,HHEXP,TOT,PC_GDP,A,1982,47.18308292,
NOR,HHEXP,TOT,PC_GDP,A,1983,46.88151191,
NOR,HHEXP,TOT,PC_GDP,A,1984,45.54360831,
NOR,HHEXP,TOT,PC_GDP,A,1985,47.3844332,
NOR,HHEXP,TOT,PC_GDP,A,1986,51.47350205,
NOR,HHEXP,TOT,PC_GDP,A,1987,50.74148454,
NOR,HHEXP,TOT,PC_GDP,A,1988,50.27165238,
NOR,HHEXP,TOT,PC_GDP,A,1989,49.10962625,
NOR,HHEXP,TOT,PC_GDP,A,1990,48.88125783,
NOR,HHEXP,TOT,PC_GDP,A,1991,49.09155574,
NOR,HHEXP,TOT,PC_GDP,A,1992,49.93143466,
NOR,HHEXP,TOT,PC_GDP,A,1993,49.73427636,
NOR,HHEXP,TOT,PC_GDP,A,1994,49.50253164,
NOR,HHEXP,TOT,PC_GDP,A,1995,48.89422338,
NOR,HHEXP,TOT,PC_GDP,A,1996,48.07155312,
NOR,HHEXP,TOT,PC_GDP,A,1997,46.90534853,
NOR,HHEXP,TOT,PC_GDP,A,1998,48.52500705,
NOR,HHEXP,TOT,PC_GDP,A,1999,47.17085631,
NOR,HHEXP,TOT,PC_GDP,A,2000,42.44419008,
NOR,HHEXP,TOT,PC_GDP,A,2001,42.66735268,
NOR,HHEXP,TOT,PC_GDP,A,2002,44.73987313,
NOR,HHEXP,TOT,PC_GDP,A,2003,45.73691369,
NOR,HHEXP,TOT,PC_GDP,A,2004,44.35428885,
NOR,HHEXP,TOT,PC_GDP,A,2005,41.96276211,
NOR,HHEXP,TOT,PC_GDP,A,2006,40.2639899,
NOR,HHEXP,TOT,PC_GDP,A,2007,40.46267459,
NOR,HHEXP,TOT,PC_GDP,A,2008,38.36301421,
NOR,HHEXP,TOT,PC_GDP,A,2009,42.19948355,
NOR,HHEXP,TOT,PC_GDP,A,2010,41.91466451,
NOR,HHEXP,TOT,PC_GDP,A,2011,40.23789638,
NOR,HHEXP,TOT,PC_GDP,A,2012,39.63297665,
NOR,HHEXP,TOT,PC_GDP,A,2013,40.1355844,
NOR,HHEXP,TOT,PC_GDP,A,2014,40.94417423,
NOR,HHEXP,TOT,PC_GDP,A,2015,43.41477354,
NOR,HHEXP,TOT,PC_GDP,A,2016,45.51445093,
LUX,HHEXP,TOT,PC_GDP,A,1970,45.42578466,E
LUX,HHEXP,TOT,PC_GDP,A,1971,49.31490551,E
LUX,HHEXP,TOT,PC_GDP,A,1972,48.18582855,E
LUX,HHEXP,TOT,PC_GDP,A,1973,43.97091106,E
LUX,HHEXP,TOT,PC_GDP,A,1974,41.4737755,E
LUX,HHEXP,TOT,PC_GDP,A,1975,51.96084914,E
LUX,HHEXP,TOT,PC_GDP,A,1976,50.91430419,E
LUX,HHEXP,TOT,PC_GDP,A,1977,53.57065245,E
LUX,HHEXP,TOT,PC_GDP,A,1978,52.11187433,E
LUX,HHEXP,TOT,PC_GDP,A,1979,52.01767417,E
LUX,HHEXP,TOT,PC_GDP,A,1980,52.8285246,E
LUX,HHEXP,TOT,PC_GDP,A,1981,54.74538492,E
LUX,HHEXP,TOT,PC_GDP,A,1982,54.23434412,E
LUX,HHEXP,TOT,PC_GDP,A,1983,53.63574484,E
LUX,HHEXP,TOT,PC_GDP,A,1984,52.28936003,E
LUX,HHEXP,TOT,PC_GDP,A,1985,52.95274097,E
LUX,HHEXP,TOT,PC_GDP,A,1986,49.92531572,E
LUX,HHEXP,TOT,PC_GDP,A,1987,50.6338817,E
LUX,HHEXP,TOT,PC_GDP,A,1988,49.22508998,E
LUX,HHEXP,TOT,PC_GDP,A,1989,46.64786822,E
LUX,HHEXP,TOT,PC_GDP,A,1990,46.4645666,E
LUX,HHEXP,TOT,PC_GDP,A,1991,46.4650577,E
LUX,HHEXP,TOT,PC_GDP,A,1992,44.79057961,E
LUX,HHEXP,TOT,PC_GDP,A,1993,43.0442386,E
LUX,HHEXP,TOT,PC_GDP,A,1994,42.75185497,E
LUX,HHEXP,TOT,PC_GDP,A,1995,42.79513344,
LUX,HHEXP,TOT,PC_GDP,A,1996,41.73835502,
LUX,HHEXP,TOT,PC_GDP,A,1997,41.47897562,
LUX,HHEXP,TOT,PC_GDP,A,1998,41.38301516,
LUX,HHEXP,TOT,PC_GDP,A,1999,39.05593613,
LUX,HHEXP,TOT,PC_GDP,A,2000,37.87695002,
LUX,HHEXP,TOT,PC_GDP,A,2001,38.87222357,
LUX,HHEXP,TOT,PC_GDP,A,2002,38.99192543,
LUX,HHEXP,TOT,PC_GDP,A,2003,39.0798078,
LUX,HHEXP,TOT,PC_GDP,A,2004,37.80577463,
LUX,HHEXP,TOT,PC_GDP,A,2005,36.30119703,
LUX,HHEXP,TOT,PC_GDP,A,2006,33.96008601,
LUX,HHEXP,TOT,PC_GDP,A,2007,32.30272377,
LUX,HHEXP,TOT,PC_GDP,A,2008,32.91121167,
LUX,HHEXP,TOT,PC_GDP,A,2009,34.15708408,
LUX,HHEXP,TOT,PC_GDP,A,2010,32.1944087,
LUX,HHEXP,TOT,PC_GDP,A,2011,31.33315631,
LUX,HHEXP,TOT,PC_GDP,A,2012,32.19235677,
LUX,HHEXP,TOT,PC_GDP,A,2013,31.67068463,
LUX,HHEXP,TOT,PC_GDP,A,2014,30.28216494,
LUX,HHEXP,TOT,PC_GDP,A,2015,30.04792262,
LUX,HHEXP,TOT,PC_GDP,A,2016,30.25524662,
CHE,HHEXP,TOT,PC_GDP,A,1970,55.61643998,E
CHE,HHEXP,TOT,PC_GDP,A,1971,54.85202803,E
CHE,HHEXP,TOT,PC_GDP,A,1972,54.9247218,E
CHE,HHEXP,TOT,PC_GDP,A,1973,55.22346347,E
CHE,HHEXP,TOT,PC_GDP,A,1974,55.71948007,E
CHE,HHEXP,TOT,PC_GDP,A,1975,58.06383549,E
CHE,HHEXP,TOT,PC_GDP,A,1976,59.23597167,E
CHE,HHEXP,TOT,PC_GDP,A,1977,60.10941428,E
CHE,HHEXP,TOT,PC_GDP,A,1978,59.4190565,E
CHE,HHEXP,TOT,PC_GDP,A,1979,60.09292471,E
CHE,HHEXP,TOT,PC_GDP,A,1980,59.99736254,
CHE,HHEXP,TOT,PC_GDP,A,1981,59.78916606,
CHE,HHEXP,TOT,PC_GDP,A,1982,59.85977258,
CHE,HHEXP,TOT,PC_GDP,A,1983,60.7493408,
CHE,HHEXP,TOT,PC_GDP,A,1984,59.54833693,
CHE,HHEXP,TOT,PC_GDP,A,1985,58.89097327,
CHE,HHEXP,TOT,PC_GDP,A,1986,58.41693816,
CHE,HHEXP,TOT,PC_GDP,A,1987,58.39490538,
CHE,HHEXP,TOT,PC_GDP,A,1988,57.16720495,
CHE,HHEXP,TOT,PC_GDP,A,1989,56.00730165,
CHE,HHEXP,TOT,PC_GDP,A,1990,55.23341207,
CHE,HHEXP,TOT,PC_GDP,A,1991,56.68629437,
CHE,HHEXP,TOT,PC_GDP,A,1992,57.92066767,
CHE,HHEXP,TOT,PC_GDP,A,1993,57.9165507,
CHE,HHEXP,TOT,PC_GDP,A,1994,57.1285678,
CHE,HHEXP,TOT,PC_GDP,A,1995,57.63008705,
CHE,HHEXP,TOT,PC_GDP,A,1996,58.48232625,
CHE,HHEXP,TOT,PC_GDP,A,1997,58.78647361,
CHE,HHEXP,TOT,PC_GDP,A,1998,58.51154757,
CHE,HHEXP,TOT,PC_GDP,A,1999,58.80116315,
CHE,HHEXP,TOT,PC_GDP,A,2000,57.58257576,
CHE,HHEXP,TOT,PC_GDP,A,2001,57.76085568,
CHE,HHEXP,TOT,PC_GDP,A,2002,57.85072142,
CHE,HHEXP,TOT,PC_GDP,A,2003,58.00311809,
CHE,HHEXP,TOT,PC_GDP,A,2004,57.53136355,
CHE,HHEXP,TOT,PC_GDP,A,2005,56.91128149,
CHE,HHEXP,TOT,PC_GDP,A,2006,55.0232791,
CHE,HHEXP,TOT,PC_GDP,A,2007,53.53103598,
CHE,HHEXP,TOT,PC_GDP,A,2008,53.08438829,
CHE,HHEXP,TOT,PC_GDP,A,2009,54.47472892,
CHE,HHEXP,TOT,PC_GDP,A,2010,53.8554038,
CHE,HHEXP,TOT,PC_GDP,A,2011,53.14859951,
CHE,HHEXP,TOT,PC_GDP,A,2012,53.37094263,
CHE,HHEXP,TOT,PC_GDP,A,2013,53.46835102,
CHE,HHEXP,TOT,PC_GDP,A,2014,53.10529899,
CHE,HHEXP,TOT,PC_GDP,A,2015,53.41997633,
CHE,HHEXP,TOT,PC_GDP,A,2016,53.69252006,
ZAF,HHEXP,TOT,PC_GDP,A,1970,58.80524179,
ZAF,HHEXP,TOT,PC_GDP,A,1971,59.59361892,
ZAF,HHEXP,TOT,PC_GDP,A,1972,58.95272842,
ZAF,HHEXP,TOT,PC_GDP,A,1973,55.73148777,
ZAF,HHEXP,TOT,PC_GDP,A,1974,53.24928729,
ZAF,HHEXP,TOT,PC_GDP,A,1975,56.97073766,
ZAF,HHEXP,TOT,PC_GDP,A,1976,57.04860347,
ZAF,HHEXP,TOT,PC_GDP,A,1977,56.91799791,
ZAF,HHEXP,TOT,PC_GDP,A,1978,55.22954696,
ZAF,HHEXP,TOT,PC_GDP,A,1979,53.69290673,
ZAF,HHEXP,TOT,PC_GDP,A,1980,50.84189776,
ZAF,HHEXP,TOT,PC_GDP,A,1981,54.35018862,
ZAF,HHEXP,TOT,PC_GDP,A,1982,56.25279643,
ZAF,HHEXP,TOT,PC_GDP,A,1983,57.35986298,
ZAF,HHEXP,TOT,PC_GDP,A,1984,56.93733108,
ZAF,HHEXP,TOT,PC_GDP,A,1985,55.96556993,
ZAF,HHEXP,TOT,PC_GDP,A,1986,56.89852854,
ZAF,HHEXP,TOT,PC_GDP,A,1987,58.24373803,
ZAF,HHEXP,TOT,PC_GDP,A,1988,59.02361203,
ZAF,HHEXP,TOT,PC_GDP,A,1989,58.33230982,
ZAF,HHEXP,TOT,PC_GDP,A,1990,61.34702562,
ZAF,HHEXP,TOT,PC_GDP,A,1991,61.85855584,
ZAF,HHEXP,TOT,PC_GDP,A,1992,62.61865665,
ZAF,HHEXP,TOT,PC_GDP,A,1993,61.49096344,
ZAF,HHEXP,TOT,PC_GDP,A,1994,62.22278647,
ZAF,HHEXP,TOT,PC_GDP,A,1995,62.71977583,
ZAF,HHEXP,TOT,PC_GDP,A,1996,62.56210497,
ZAF,HHEXP,TOT,PC_GDP,A,1997,63.32815164,
ZAF,HHEXP,TOT,PC_GDP,A,1998,63.565406,
ZAF,HHEXP,TOT,PC_GDP,A,1999,63.40438429,
ZAF,HHEXP,TOT,PC_GDP,A,2000,63.1100976,
ZAF,HHEXP,TOT,PC_GDP,A,2001,62.88742276,
ZAF,HHEXP,TOT,PC_GDP,A,2002,60.77912369,
ZAF,HHEXP,TOT,PC_GDP,A,2003,60.55337066,
ZAF,HHEXP,TOT,PC_GDP,A,2004,61.86656987,
ZAF,HHEXP,TOT,PC_GDP,A,2005,61.97184817,
ZAF,HHEXP,TOT,PC_GDP,A,2006,61.85261498,
ZAF,HHEXP,TOT,PC_GDP,A,2007,61.48351601,
ZAF,HHEXP,TOT,PC_GDP,A,2008,60.01507769,
ZAF,HHEXP,TOT,PC_GDP,A,2009,59.50802276,
ZAF,HHEXP,TOT,PC_GDP,A,2010,59.01868449,
ZAF,HHEXP,TOT,PC_GDP,A,2011,59.56663121,
ZAF,HHEXP,TOT,PC_GDP,A,2012,60.96174429,
ZAF,HHEXP,TOT,PC_GDP,A,2013,60.57376114,
ZAF,HHEXP,TOT,PC_GDP,A,2014,59.91925707,
ZAF,HHEXP,TOT,PC_GDP,A,2015,59.51962467,
ZAF,HHEXP,TOT,PC_GDP,A,2016,59.31851138,
MEX,HHEXP,TOT,PC_GDP,A,1970,72.72819749,E
MEX,HHEXP,TOT,PC_GDP,A,1971,74.0414471,E
MEX,HHEXP,TOT,PC_GDP,A,1972,72.62305037,E
MEX,HHEXP,TOT,PC_GDP,A,1973,71.27877105,E
MEX,HHEXP,TOT,PC_GDP,A,1974,70.62317285,E
MEX,HHEXP,TOT,PC_GDP,A,1975,69.48901998,E
MEX,HHEXP,TOT,PC_GDP,A,1976,68.84503068,E
MEX,HHEXP,TOT,PC_GDP,A,1977,67.04604852,E
MEX,HHEXP,TOT,PC_GDP,A,1978,66.79107186,E
MEX,HHEXP,TOT,PC_GDP,A,1979,65.13624893,E
MEX,HHEXP,TOT,PC_GDP,A,1980,62.69789104,E
MEX,HHEXP,TOT,PC_GDP,A,1981,62.03091331,E
MEX,HHEXP,TOT,PC_GDP,A,1982,59.35923526,E
MEX,HHEXP,TOT,PC_GDP,A,1983,58.64352459,E
MEX,HHEXP,TOT,PC_GDP,A,1984,60.7762841,E
MEX,HHEXP,TOT,PC_GDP,A,1985,62.16168927,E
MEX,HHEXP,TOT,PC_GDP,A,1986,65.9557469,E
MEX,HHEXP,TOT,PC_GDP,A,1987,63.4336747,E
MEX,HHEXP,TOT,PC_GDP,A,1988,66.87420116,E
MEX,HHEXP,TOT,PC_GDP,A,1989,68.07864448,E
MEX,HHEXP,TOT,PC_GDP,A,1990,68.7961086,E
MEX,HHEXP,TOT,PC_GDP,A,1991,69.70785123,E
MEX,HHEXP,TOT,PC_GDP,A,1992,71.00361129,E
MEX,HHEXP,TOT,PC_GDP,A,1993,71.08855723,E
MEX,HHEXP,TOT,PC_GDP,A,1994,70.74533205,E
MEX,HHEXP,TOT,PC_GDP,A,1995,66.31075473,E
MEX,HHEXP,TOT,PC_GDP,A,1996,64.4500272,E
MEX,HHEXP,TOT,PC_GDP,A,1997,63.60847661,E
MEX,HHEXP,TOT,PC_GDP,A,1998,66.66505025,E
MEX,HHEXP,TOT,PC_GDP,A,1999,66.36822562,E
MEX,HHEXP,TOT,PC_GDP,A,2000,66.3020443,E
MEX,HHEXP,TOT,PC_GDP,A,2001,68.83962415,E
MEX,HHEXP,TOT,PC_GDP,A,2002,68.30176835,E
MEX,HHEXP,TOT,PC_GDP,A,2003,67.95540821,
MEX,HHEXP,TOT,PC_GDP,A,2004,67.20857641,
MEX,HHEXP,TOT,PC_GDP,A,2005,67.75777906,
MEX,HHEXP,TOT,PC_GDP,A,2006,66.30202685,
MEX,HHEXP,TOT,PC_GDP,A,2007,66.22709368,
MEX,HHEXP,TOT,PC_GDP,A,2008,66.89178406,
MEX,HHEXP,TOT,PC_GDP,A,2009,66.79546031,
MEX,HHEXP,TOT,PC_GDP,A,2010,67.08387924,
MEX,HHEXP,TOT,PC_GDP,A,2011,66.37508306,
MEX,HHEXP,TOT,PC_GDP,A,2012,67.37504592,
MEX,HHEXP,TOT,PC_GDP,A,2013,68.72001672,
MEX,HHEXP,TOT,PC_GDP,A,2014,68.10291632,E
MEX,HHEXP,TOT,PC_GDP,A,2015,68.416024,E
MEX,HHEXP,TOT,PC_GDP,A,2016,68.5309514,E
ISL,HHEXP,TOT,PC_GDP,A,1970,60.34250903,E
ISL,HHEXP,TOT,PC_GDP,A,1971,59.98739328,E
ISL,HHEXP,TOT,PC_GDP,A,1972,58.7600745,E
ISL,HHEXP,TOT,PC_GDP,A,1973,55.59594103,E
ISL,HHEXP,TOT,PC_GDP,A,1974,57.94930266,E
ISL,HHEXP,TOT,PC_GDP,A,1975,57.04005785,E
ISL,HHEXP,TOT,PC_GDP,A,1976,55.52644583,E
ISL,HHEXP,TOT,PC_GDP,A,1977,55.37494683,E
ISL,HHEXP,TOT,PC_GDP,A,1978,55.76352006,E
ISL,HHEXP,TOT,PC_GDP,A,1979,56.77735148,E
ISL,HHEXP,TOT,PC_GDP,A,1980,56.63104949,E
ISL,HHEXP,TOT,PC_GDP,A,1981,58.0966485,E
ISL,HHEXP,TOT,PC_GDP,A,1982,59.18808691,E
ISL,HHEXP,TOT,PC_GDP,A,1983,59.22918329,E
ISL,HHEXP,TOT,PC_GDP,A,1984,60.86611747,E
ISL,HHEXP,TOT,PC_GDP,A,1985,62.12894362,E
ISL,HHEXP,TOT,PC_GDP,A,1986,60.30718173,E
ISL,HHEXP,TOT,PC_GDP,A,1987,62.13856429,E
ISL,HHEXP,TOT,PC_GDP,A,1988,60.73678355,E
ISL,HHEXP,TOT,PC_GDP,A,1989,60.21047291,E
ISL,HHEXP,TOT,PC_GDP,A,1990,59.21962103,E
ISL,HHEXP,TOT,PC_GDP,A,1991,60.05477906,E
ISL,HHEXP,TOT,PC_GDP,A,1992,60.20439551,E
ISL,HHEXP,TOT,PC_GDP,A,1993,57.68161911,E
ISL,HHEXP,TOT,PC_GDP,A,1994,56.72886384,E
ISL,HHEXP,TOT,PC_GDP,A,1995,57.43521601,E
ISL,HHEXP,TOT,PC_GDP,A,1996,57.96264785,E
ISL,HHEXP,TOT,PC_GDP,A,1997,57.54718733,
ISL,HHEXP,TOT,PC_GDP,A,1998,57.63514334,
ISL,HHEXP,TOT,PC_GDP,A,1999,59.34791728,
ISL,HHEXP,TOT,PC_GDP,A,2000,60.01194361,
ISL,HHEXP,TOT,PC_GDP,A,2001,55.78243207,
ISL,HHEXP,TOT,PC_GDP,A,2002,54.77726192,
ISL,HHEXP,TOT,PC_GDP,A,2003,57.02914805,
ISL,HHEXP,TOT,PC_GDP,A,2004,56.93277289,
ISL,HHEXP,TOT,PC_GDP,A,2005,58.95822176,
ISL,HHEXP,TOT,PC_GDP,A,2006,57.67635514,
ISL,HHEXP,TOT,PC_GDP,A,2007,56.43003346,
ISL,HHEXP,TOT,PC_GDP,A,2008,52.95068949,
ISL,HHEXP,TOT,PC_GDP,A,2009,51.35398224,
ISL,HHEXP,TOT,PC_GDP,A,2010,51.29714194,
ISL,HHEXP,TOT,PC_GDP,A,2011,51.76279763,
ISL,HHEXP,TOT,PC_GDP,A,2012,53.39761226,
ISL,HHEXP,TOT,PC_GDP,A,2013,52.32963312,
ISL,HHEXP,TOT,PC_GDP,A,2014,52.24233801,
ISL,HHEXP,TOT,PC_GDP,A,2015,49.78898742,
ISL,HHEXP,TOT,PC_GDP,A,2016,49.01395936,
BEL,HHEXP,TOT,PC_GDP,A,1970,51.63707386,E
BEL,HHEXP,TOT,PC_GDP,A,1971,52.07467727,E
BEL,HHEXP,TOT,PC_GDP,A,1972,52.03601566,E
BEL,HHEXP,TOT,PC_GDP,A,1973,52.43010276,E
BEL,HHEXP,TOT,PC_GDP,A,1974,51.81353852,E
BEL,HHEXP,TOT,PC_GDP,A,1975,53.09813376,E
BEL,HHEXP,TOT,PC_GDP,A,1976,52.92402854,E
BEL,HHEXP,TOT,PC_GDP,A,1977,53.81615223,E
BEL,HHEXP,TOT,PC_GDP,A,1978,53.56009557,E
BEL,HHEXP,TOT,PC_GDP,A,1979,54.70639351,E
BEL,HHEXP,TOT,PC_GDP,A,1980,55.24697999,E
BEL,HHEXP,TOT,PC_GDP,A,1981,56.83285632,E
BEL,HHEXP,TOT,PC_GDP,A,1982,57.64319873,E
BEL,HHEXP,TOT,PC_GDP,A,1983,58.16869442,E
BEL,HHEXP,TOT,PC_GDP,A,1984,57.05984811,E
BEL,HHEXP,TOT,PC_GDP,A,1985,57.83190005,E
BEL,HHEXP,TOT,PC_GDP,A,1986,56.96723488,E
BEL,HHEXP,TOT,PC_GDP,A,1987,56.63626145,E
BEL,HHEXP,TOT,PC_GDP,A,1988,55.32817708,E
BEL,HHEXP,TOT,PC_GDP,A,1989,54.7269485,E
BEL,HHEXP,TOT,PC_GDP,A,1990,54.70837957,E
BEL,HHEXP,TOT,PC_GDP,A,1991,55.31224305,E
BEL,HHEXP,TOT,PC_GDP,A,1992,54.66432929,E
BEL,HHEXP,TOT,PC_GDP,A,1993,54.18383528,E
BEL,HHEXP,TOT,PC_GDP,A,1994,53.83420882,E
BEL,HHEXP,TOT,PC_GDP,A,1995,53.5801202,
BEL,HHEXP,TOT,PC_GDP,A,1996,53.99907568,
BEL,HHEXP,TOT,PC_GDP,A,1997,53.32207514,
BEL,HHEXP,TOT,PC_GDP,A,1998,53.41678266,
BEL,HHEXP,TOT,PC_GDP,A,1999,52.47123566,
BEL,HHEXP,TOT,PC_GDP,A,2000,52.70767014,
BEL,HHEXP,TOT,PC_GDP,A,2001,52.78292807,
BEL,HHEXP,TOT,PC_GDP,A,2002,51.914365,
BEL,HHEXP,TOT,PC_GDP,A,2003,51.58583552,
BEL,HHEXP,TOT,PC_GDP,A,2004,50.76783297,
BEL,HHEXP,TOT,PC_GDP,A,2005,50.61666722,
BEL,HHEXP,TOT,PC_GDP,A,2006,50.4952059,
BEL,HHEXP,TOT,PC_GDP,A,2007,50.14790586,
BEL,HHEXP,TOT,PC_GDP,A,2008,51.2312256,
BEL,HHEXP,TOT,PC_GDP,A,2009,52.05147297,
BEL,HHEXP,TOT,PC_GDP,A,2010,51.95635174,
BEL,HHEXP,TOT,PC_GDP,A,2011,51.71879233,
BEL,HHEXP,TOT,PC_GDP,A,2012,51.9179737,
BEL,HHEXP,TOT,PC_GDP,A,2013,52.09382275,
BEL,HHEXP,TOT,PC_GDP,A,2014,51.68501095,
BEL,HHEXP,TOT,PC_GDP,A,2015,51.13793846,
BEL,HHEXP,TOT,PC_GDP,A,2016,51.19374048,
PRT,HHEXP,TOT,PC_GDP,A,1970,65.65183215,E
PRT,HHEXP,TOT,PC_GDP,A,1971,67.98158517,E
PRT,HHEXP,TOT,PC_GDP,A,1972,63.89532541,E
PRT,HHEXP,TOT,PC_GDP,A,1973,64.58044583,E
PRT,HHEXP,TOT,PC_GDP,A,1974,72.3678597,E
