LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
CAN,GDEXPRD,TOT,PC_GDP,A,1992,1.583477533,
CAN,GDEXPRD,TOT,PC_GDP,A,1993,1.636297219,
CAN,GDEXPRD,TOT,PC_GDP,A,1994,1.689915352,
CAN,GDEXPRD,TOT,PC_GDP,A,1995,1.659161396,
CAN,GDEXPRD,TOT,PC_GDP,A,1996,1.612092091,
CAN,GDEXPRD,TOT,PC_GDP,A,1997,1.619202082,
CAN,GDEXPRD,TOT,PC_GDP,A,1998,1.716428659,
CAN,GDEXPRD,TOT,PC_GDP,A,1999,1.755875817,
CAN,GDEXPRD,TOT,PC_GDP,A,2000,1.864692756,
CAN,GDEXPRD,TOT,PC_GDP,A,2001,2.02831202,
CAN,GDEXPRD,TOT,PC_GDP,A,2002,1.978726338,
CAN,GDEXPRD,TOT,PC_GDP,A,2003,1.974782355,
CAN,GDEXPRD,TOT,PC_GDP,A,2004,2.004164732,
CAN,GDEXPRD,TOT,PC_GDP,A,2005,1.977589716,
CAN,GDEXPRD,TOT,PC_GDP,A,2006,1.948724272,
CAN,GDEXPRD,TOT,PC_GDP,A,2007,1.908572562,
CAN,GDEXPRD,TOT,PC_GDP,A,2008,1.860401241,
CAN,GDEXPRD,TOT,PC_GDP,A,2009,1.922270818,
CAN,GDEXPRD,TOT,PC_GDP,A,2010,1.829580117,
CAN,GDEXPRD,TOT,PC_GDP,A,2011,1.79132289,
CAN,GDEXPRD,TOT,PC_GDP,A,2012,1.787352261,
CAN,GDEXPRD,TOT,PC_GDP,A,2013,1.709589988,
CAN,GDEXPRD,TOT,PC_GDP,A,2014,1.739433427,
CAN,GDEXPRD,TOT,PC_GDP,A,2015,1.708293202,
CAN,GDEXPRD,TOT,PC_GDP,A,2016,1.672318825,
CZE,GDEXPRD,TOT,PC_GDP,A,1995,0.884910276,
CZE,GDEXPRD,TOT,PC_GDP,A,1996,0.897280293,
CZE,GDEXPRD,TOT,PC_GDP,A,1997,0.99714792,
CZE,GDEXPRD,TOT,PC_GDP,A,1998,1.067167868,
CZE,GDEXPRD,TOT,PC_GDP,A,1999,1.056930228,
CZE,GDEXPRD,TOT,PC_GDP,A,2000,1.116364541,
CZE,GDEXPRD,TOT,PC_GDP,A,2001,1.105756905,
CZE,GDEXPRD,TOT,PC_GDP,A,2002,1.104906316,
CZE,GDEXPRD,TOT,PC_GDP,A,2003,1.151185982,
CZE,GDEXPRD,TOT,PC_GDP,A,2004,1.147381951,
CZE,GDEXPRD,TOT,PC_GDP,A,2005,1.170843253,
CZE,GDEXPRD,TOT,PC_GDP,A,2006,1.233722192,
CZE,GDEXPRD,TOT,PC_GDP,A,2007,1.305095254,
CZE,GDEXPRD,TOT,PC_GDP,A,2008,1.242034364,
CZE,GDEXPRD,TOT,PC_GDP,A,2009,1.297217318,
CZE,GDEXPRD,TOT,PC_GDP,A,2010,1.339864536,
CZE,GDEXPRD,TOT,PC_GDP,A,2011,1.555706853,
CZE,GDEXPRD,TOT,PC_GDP,A,2012,1.782312212,
CZE,GDEXPRD,TOT,PC_GDP,A,2013,1.899730463,
CZE,GDEXPRD,TOT,PC_GDP,A,2014,1.972847232,
CZE,GDEXPRD,TOT,PC_GDP,A,2015,1.946671444,
DNK,GDEXPRD,TOT,PC_GDP,A,1981,1.013748355,
DNK,GDEXPRD,TOT,PC_GDP,A,1982,1.051404097,
DNK,GDEXPRD,TOT,PC_GDP,A,1983,1.09935683,
DNK,GDEXPRD,TOT,PC_GDP,A,1984,1.126559924,
DNK,GDEXPRD,TOT,PC_GDP,A,1985,1.158512249,
DNK,GDEXPRD,TOT,PC_GDP,A,1986,1.236660609,
DNK,GDEXPRD,TOT,PC_GDP,A,1987,1.327183546,
DNK,GDEXPRD,TOT,PC_GDP,A,1988,1.402980546,
DNK,GDEXPRD,TOT,PC_GDP,A,1989,1.447183639,
DNK,GDEXPRD,TOT,PC_GDP,A,1990,1.519010422,
DNK,GDEXPRD,TOT,PC_GDP,A,1991,1.583289447,
DNK,GDEXPRD,TOT,PC_GDP,A,1992,1.613951684,
DNK,GDEXPRD,TOT,PC_GDP,A,1993,1.690422697,
DNK,GDEXPRD,TOT,PC_GDP,A,1995,1.78903079,
DNK,GDEXPRD,TOT,PC_GDP,A,1996,1.806669706,
DNK,GDEXPRD,TOT,PC_GDP,A,1997,1.889141624,
DNK,GDEXPRD,TOT,PC_GDP,A,1998,2.006187246,
DNK,GDEXPRD,TOT,PC_GDP,A,1999,2.127640973,
DNK,GDEXPRD,TOT,PC_GDP,A,2001,2.324664656,
DNK,GDEXPRD,TOT,PC_GDP,A,2002,2.441445651,
DNK,GDEXPRD,TOT,PC_GDP,A,2003,2.510845457,
DNK,GDEXPRD,TOT,PC_GDP,A,2004,2.41916299,
DNK,GDEXPRD,TOT,PC_GDP,A,2005,2.393373163,
DNK,GDEXPRD,TOT,PC_GDP,A,2006,2.403002895,
DNK,GDEXPRD,TOT,PC_GDP,A,2007,2.515412817,
DNK,GDEXPRD,TOT,PC_GDP,A,2008,2.773457232,
DNK,GDEXPRD,TOT,PC_GDP,A,2009,3.055141182,
DNK,GDEXPRD,TOT,PC_GDP,A,2010,2.917065634,
DNK,GDEXPRD,TOT,PC_GDP,A,2011,2.944650741,
DNK,GDEXPRD,TOT,PC_GDP,A,2012,2.981247513,
DNK,GDEXPRD,TOT,PC_GDP,A,2013,2.970481588,
DNK,GDEXPRD,TOT,PC_GDP,A,2014,2.919819143,
DNK,GDEXPRD,TOT,PC_GDP,A,2015,2.95860586,
FIN,GDEXPRD,TOT,PC_GDP,A,1981,1.145579915,
FIN,GDEXPRD,TOT,PC_GDP,A,1983,1.30094892,
FIN,GDEXPRD,TOT,PC_GDP,A,1984,1.430436774,
FIN,GDEXPRD,TOT,PC_GDP,A,1985,1.514484882,
FIN,GDEXPRD,TOT,PC_GDP,A,1986,1.597972951,
FIN,GDEXPRD,TOT,PC_GDP,A,1987,1.686049767,
FIN,GDEXPRD,TOT,PC_GDP,A,1988,1.716786027,
FIN,GDEXPRD,TOT,PC_GDP,A,1989,1.746998285,
FIN,GDEXPRD,TOT,PC_GDP,A,1990,1.819002044,
FIN,GDEXPRD,TOT,PC_GDP,A,1991,1.967111382,
FIN,GDEXPRD,TOT,PC_GDP,A,1992,2.059039481,
FIN,GDEXPRD,TOT,PC_GDP,A,1993,2.094228798,
FIN,GDEXPRD,TOT,PC_GDP,A,1994,2.212599187,
FIN,GDEXPRD,TOT,PC_GDP,A,1995,2.204211345,
FIN,GDEXPRD,TOT,PC_GDP,A,1996,2.453111379,
FIN,GDEXPRD,TOT,PC_GDP,A,1997,2.623211011,
FIN,GDEXPRD,TOT,PC_GDP,A,1998,2.786552967,
FIN,GDEXPRD,TOT,PC_GDP,A,1999,3.056026423,
FIN,GDEXPRD,TOT,PC_GDP,A,2000,3.245687641,
FIN,GDEXPRD,TOT,PC_GDP,A,2001,3.197946637,
FIN,GDEXPRD,TOT,PC_GDP,A,2002,3.257399298,
FIN,GDEXPRD,TOT,PC_GDP,A,2003,3.3021383,
FIN,GDEXPRD,TOT,PC_GDP,A,2004,3.314939616,
FIN,GDEXPRD,TOT,PC_GDP,A,2005,3.329764519,
FIN,GDEXPRD,TOT,PC_GDP,A,2006,3.337618154,
FIN,GDEXPRD,TOT,PC_GDP,A,2007,3.345769412,
FIN,GDEXPRD,TOT,PC_GDP,A,2008,3.5470838,
FIN,GDEXPRD,TOT,PC_GDP,A,2009,3.748831624,
FIN,GDEXPRD,TOT,PC_GDP,A,2010,3.725975788,
FIN,GDEXPRD,TOT,PC_GDP,A,2011,3.638811596,
FIN,GDEXPRD,TOT,PC_GDP,A,2012,3.419483165,
FIN,GDEXPRD,TOT,PC_GDP,A,2013,3.287186851,
FIN,GDEXPRD,TOT,PC_GDP,A,2014,3.169306092,
FIN,GDEXPRD,TOT,PC_GDP,A,2015,2.897652152,
FRA,GDEXPRD,TOT,PC_GDP,A,1981,1.861284119,
FRA,GDEXPRD,TOT,PC_GDP,A,1982,1.940401414,
FRA,GDEXPRD,TOT,PC_GDP,A,1983,1.977295625,
FRA,GDEXPRD,TOT,PC_GDP,A,1984,2.066554132,
FRA,GDEXPRD,TOT,PC_GDP,A,1985,2.123177741,
FRA,GDEXPRD,TOT,PC_GDP,A,1986,2.111175095,
FRA,GDEXPRD,TOT,PC_GDP,A,1987,2.151807576,
FRA,GDEXPRD,TOT,PC_GDP,A,1988,2.142632323,
FRA,GDEXPRD,TOT,PC_GDP,A,1989,2.184306224,
FRA,GDEXPRD,TOT,PC_GDP,A,1990,2.263237021,
FRA,GDEXPRD,TOT,PC_GDP,A,1991,2.266246368,
FRA,GDEXPRD,TOT,PC_GDP,A,1992,2.271324048,
FRA,GDEXPRD,TOT,PC_GDP,A,1993,2.306121863,
FRA,GDEXPRD,TOT,PC_GDP,A,1994,2.256039079,
FRA,GDEXPRD,TOT,PC_GDP,A,1995,2.228832467,
FRA,GDEXPRD,TOT,PC_GDP,A,1996,2.210998146,
FRA,GDEXPRD,TOT,PC_GDP,A,1997,2.135488954,
FRA,GDEXPRD,TOT,PC_GDP,A,1998,2.084151081,
FRA,GDEXPRD,TOT,PC_GDP,A,1999,2.096950626,
FRA,GDEXPRD,TOT,PC_GDP,A,2000,2.08399229,
FRA,GDEXPRD,TOT,PC_GDP,A,2001,2.129143633,
FRA,GDEXPRD,TOT,PC_GDP,A,2002,2.165724296,
FRA,GDEXPRD,TOT,PC_GDP,A,2003,2.111169722,
FRA,GDEXPRD,TOT,PC_GDP,A,2004,2.086359328,
FRA,GDEXPRD,TOT,PC_GDP,A,2005,2.044474813,
FRA,GDEXPRD,TOT,PC_GDP,A,2006,2.045276315,
FRA,GDEXPRD,TOT,PC_GDP,A,2007,2.020028345,
FRA,GDEXPRD,TOT,PC_GDP,A,2008,2.05758563,
FRA,GDEXPRD,TOT,PC_GDP,A,2009,2.209104758,
FRA,GDEXPRD,TOT,PC_GDP,A,2010,2.175093574,
FRA,GDEXPRD,TOT,PC_GDP,A,2011,2.190640728,
FRA,GDEXPRD,TOT,PC_GDP,A,2012,2.229066585,
FRA,GDEXPRD,TOT,PC_GDP,A,2013,2.239069172,
FRA,GDEXPRD,TOT,PC_GDP,A,2014,2.231259834,
FRA,GDEXPRD,TOT,PC_GDP,A,2015,2.21686568,
DEU,GDEXPRD,TOT,PC_GDP,A,1981,2.351612025,
DEU,GDEXPRD,TOT,PC_GDP,A,1982,2.420257159,
DEU,GDEXPRD,TOT,PC_GDP,A,1983,2.427906441,
DEU,GDEXPRD,TOT,PC_GDP,A,1984,2.428473604,
DEU,GDEXPRD,TOT,PC_GDP,A,1985,2.603542033,
DEU,GDEXPRD,TOT,PC_GDP,A,1986,2.630580041,
DEU,GDEXPRD,TOT,PC_GDP,A,1987,2.742590138,
DEU,GDEXPRD,TOT,PC_GDP,A,1988,2.729448108,
DEU,GDEXPRD,TOT,PC_GDP,A,1989,2.713339729,
DEU,GDEXPRD,TOT,PC_GDP,A,1990,2.605879436,
DEU,GDEXPRD,TOT,PC_GDP,A,1991,2.395720977,
DEU,GDEXPRD,TOT,PC_GDP,A,1992,2.282075835,
DEU,GDEXPRD,TOT,PC_GDP,A,1993,2.20892068,
DEU,GDEXPRD,TOT,PC_GDP,A,1994,2.12544035,
DEU,GDEXPRD,TOT,PC_GDP,A,1995,2.130740226,
DEU,GDEXPRD,TOT,PC_GDP,A,1996,2.137155316,
DEU,GDEXPRD,TOT,PC_GDP,A,1997,2.178797106,
DEU,GDEXPRD,TOT,PC_GDP,A,1998,2.212301396,
DEU,GDEXPRD,TOT,PC_GDP,A,1999,2.333827755,
DEU,GDEXPRD,TOT,PC_GDP,A,2000,2.391659737,
DEU,GDEXPRD,TOT,PC_GDP,A,2001,2.385576989,
DEU,GDEXPRD,TOT,PC_GDP,A,2002,2.415425363,
DEU,GDEXPRD,TOT,PC_GDP,A,2003,2.456600663,
DEU,GDEXPRD,TOT,PC_GDP,A,2004,2.420788155,
DEU,GDEXPRD,TOT,PC_GDP,A,2005,2.422530619,
DEU,GDEXPRD,TOT,PC_GDP,A,2006,2.45603677,
DEU,GDEXPRD,TOT,PC_GDP,A,2007,2.446333233,
DEU,GDEXPRD,TOT,PC_GDP,A,2008,2.597123049,
DEU,GDEXPRD,TOT,PC_GDP,A,2009,2.726442557,
DEU,GDEXPRD,TOT,PC_GDP,A,2010,2.713665868,
DEU,GDEXPRD,TOT,PC_GDP,A,2011,2.795624037,
DEU,GDEXPRD,TOT,PC_GDP,A,2012,2.86812621,
DEU,GDEXPRD,TOT,PC_GDP,A,2013,2.821045198,
DEU,GDEXPRD,TOT,PC_GDP,A,2014,2.881285317,
DEU,GDEXPRD,TOT,PC_GDP,A,2015,2.927368554,
GRC,GDEXPRD,TOT,PC_GDP,A,1981,0.14767742,
GRC,GDEXPRD,TOT,PC_GDP,A,1986,0.232272565,
GRC,GDEXPRD,TOT,PC_GDP,A,1988,0.25503558,
GRC,GDEXPRD,TOT,PC_GDP,A,1989,0.318875511,
GRC,GDEXPRD,TOT,PC_GDP,A,1991,0.310491042,
GRC,GDEXPRD,TOT,PC_GDP,A,1993,0.402722783,
GRC,GDEXPRD,TOT,PC_GDP,A,1995,0.417516618,
GRC,GDEXPRD,TOT,PC_GDP,A,1997,0.429098269,
GRC,GDEXPRD,TOT,PC_GDP,A,1999,0.568231096,
GRC,GDEXPRD,TOT,PC_GDP,A,2001,0.559483888,
GRC,GDEXPRD,TOT,PC_GDP,A,2003,0.546536615,
GRC,GDEXPRD,TOT,PC_GDP,A,2004,0.527303336,
GRC,GDEXPRD,TOT,PC_GDP,A,2005,0.578956184,
GRC,GDEXPRD,TOT,PC_GDP,A,2006,0.561182043,
GRC,GDEXPRD,TOT,PC_GDP,A,2007,0.57654971,
GRC,GDEXPRD,TOT,PC_GDP,A,2008,0.661832067,
GRC,GDEXPRD,TOT,PC_GDP,A,2009,0.625568914,
GRC,GDEXPRD,TOT,PC_GDP,A,2010,0.598376915,
GRC,GDEXPRD,TOT,PC_GDP,A,2011,0.671962477,
GRC,GDEXPRD,TOT,PC_GDP,A,2012,0.699567292,
GRC,GDEXPRD,TOT,PC_GDP,A,2013,0.811312099,
GRC,GDEXPRD,TOT,PC_GDP,A,2014,0.836649849,
GRC,GDEXPRD,TOT,PC_GDP,A,2015,0.969746659,
HUN,GDEXPRD,TOT,PC_GDP,A,1991,1.032233909,
HUN,GDEXPRD,TOT,PC_GDP,A,1992,1.015928367,
HUN,GDEXPRD,TOT,PC_GDP,A,1993,0.943081761,
HUN,GDEXPRD,TOT,PC_GDP,A,1994,0.858734168,
HUN,GDEXPRD,TOT,PC_GDP,A,1995,0.708015729,
HUN,GDEXPRD,TOT,PC_GDP,A,1996,0.631898149,
HUN,GDEXPRD,TOT,PC_GDP,A,1997,0.700710341,
HUN,GDEXPRD,TOT,PC_GDP,A,1998,0.65771545,
HUN,GDEXPRD,TOT,PC_GDP,A,1999,0.671840582,
HUN,GDEXPRD,TOT,PC_GDP,A,2000,0.791107268,
HUN,GDEXPRD,TOT,PC_GDP,A,2001,0.914003511,
HUN,GDEXPRD,TOT,PC_GDP,A,2002,0.984240461,
HUN,GDEXPRD,TOT,PC_GDP,A,2003,0.921369679,
HUN,GDEXPRD,TOT,PC_GDP,A,2004,0.863435097,
HUN,GDEXPRD,TOT,PC_GDP,A,2005,0.924595393,
HUN,GDEXPRD,TOT,PC_GDP,A,2006,0.985190176,
HUN,GDEXPRD,TOT,PC_GDP,A,2007,0.961225146,
HUN,GDEXPRD,TOT,PC_GDP,A,2008,0.984003025,
HUN,GDEXPRD,TOT,PC_GDP,A,2009,1.137597494,
HUN,GDEXPRD,TOT,PC_GDP,A,2010,1.145284078,
HUN,GDEXPRD,TOT,PC_GDP,A,2011,1.194830384,
HUN,GDEXPRD,TOT,PC_GDP,A,2012,1.268935195,
HUN,GDEXPRD,TOT,PC_GDP,A,2013,1.394415088,
HUN,GDEXPRD,TOT,PC_GDP,A,2014,1.361389152,
HUN,GDEXPRD,TOT,PC_GDP,A,2015,1.377656798,
ISL,GDEXPRD,TOT,PC_GDP,A,1981,0.629714263,
ISL,GDEXPRD,TOT,PC_GDP,A,1983,0.666763831,
ISL,GDEXPRD,TOT,PC_GDP,A,1984,0.707122433,
ISL,GDEXPRD,TOT,PC_GDP,A,1985,0.716892363,
ISL,GDEXPRD,TOT,PC_GDP,A,1986,0.701994201,
ISL,GDEXPRD,TOT,PC_GDP,A,1987,0.740290036,
ISL,GDEXPRD,TOT,PC_GDP,A,1989,0.965602158,
ISL,GDEXPRD,TOT,PC_GDP,A,1990,0.950620165,
ISL,GDEXPRD,TOT,PC_GDP,A,1991,1.123963084,
ISL,GDEXPRD,TOT,PC_GDP,A,1992,1.29245055,
ISL,GDEXPRD,TOT,PC_GDP,A,1993,1.29714474,
ISL,GDEXPRD,TOT,PC_GDP,A,1994,1.342216529,
ISL,GDEXPRD,TOT,PC_GDP,A,1995,1.497610428,
ISL,GDEXPRD,TOT,PC_GDP,A,1997,1.791818388,
ISL,GDEXPRD,TOT,PC_GDP,A,1998,1.959139643,
ISL,GDEXPRD,TOT,PC_GDP,A,1999,2.247748095,
ISL,GDEXPRD,TOT,PC_GDP,A,2000,2.594891263,
ISL,GDEXPRD,TOT,PC_GDP,A,2001,2.870840822,
ISL,GDEXPRD,TOT,PC_GDP,A,2002,2.857620862,
ISL,GDEXPRD,TOT,PC_GDP,A,2003,2.735476431,
ISL,GDEXPRD,TOT,PC_GDP,A,2005,2.705660386,
ISL,GDEXPRD,TOT,PC_GDP,A,2006,2.923302288,
ISL,GDEXPRD,TOT,PC_GDP,A,2007,2.575457167,
ISL,GDEXPRD,TOT,PC_GDP,A,2008,2.524799063,
ISL,GDEXPRD,TOT,PC_GDP,A,2009,2.65101118,
ISL,GDEXPRD,TOT,PC_GDP,A,2011,2.493257757,
ISL,GDEXPRD,TOT,PC_GDP,A,2013,1.762984325,
ISL,GDEXPRD,TOT,PC_GDP,A,2014,2.013780348,
ISL,GDEXPRD,TOT,PC_GDP,A,2015,2.190836309,
IRL,GDEXPRD,TOT,PC_GDP,A,1981,0.648231981,
IRL,GDEXPRD,TOT,PC_GDP,A,1982,0.644313425,
IRL,GDEXPRD,TOT,PC_GDP,A,1983,0.622002,
IRL,GDEXPRD,TOT,PC_GDP,A,1984,0.676931166,
IRL,GDEXPRD,TOT,PC_GDP,A,1985,0.733640598,
IRL,GDEXPRD,TOT,PC_GDP,A,1986,0.795834495,
IRL,GDEXPRD,TOT,PC_GDP,A,1987,0.792230203,
IRL,GDEXPRD,TOT,PC_GDP,A,1988,0.762248936,
IRL,GDEXPRD,TOT,PC_GDP,A,1989,0.765556608,
IRL,GDEXPRD,TOT,PC_GDP,A,1990,0.792441145,
IRL,GDEXPRD,TOT,PC_GDP,A,1991,0.893749389,
IRL,GDEXPRD,TOT,PC_GDP,A,1992,0.992733803,
IRL,GDEXPRD,TOT,PC_GDP,A,1993,1.123603342,
IRL,GDEXPRD,TOT,PC_GDP,A,1994,1.215896041,
IRL,GDEXPRD,TOT,PC_GDP,A,1995,1.22416364,
IRL,GDEXPRD,TOT,PC_GDP,A,1996,1.270320562,
IRL,GDEXPRD,TOT,PC_GDP,A,1997,1.2433057,
IRL,GDEXPRD,TOT,PC_GDP,A,1998,1.209185624,
IRL,GDEXPRD,TOT,PC_GDP,A,1999,1.152331531,
IRL,GDEXPRD,TOT,PC_GDP,A,2000,1.084951869,
IRL,GDEXPRD,TOT,PC_GDP,A,2001,1.05321751,
IRL,GDEXPRD,TOT,PC_GDP,A,2002,1.05611958,
IRL,GDEXPRD,TOT,PC_GDP,A,2003,1.124510752,
IRL,GDEXPRD,TOT,PC_GDP,A,2004,1.178655805,
IRL,GDEXPRD,TOT,PC_GDP,A,2005,1.192603966,
IRL,GDEXPRD,TOT,PC_GDP,A,2006,1.19793106,
IRL,GDEXPRD,TOT,PC_GDP,A,2007,1.232681712,
IRL,GDEXPRD,TOT,PC_GDP,A,2008,1.388267149,
IRL,GDEXPRD,TOT,PC_GDP,A,2009,1.611953989,
IRL,GDEXPRD,TOT,PC_GDP,A,2010,1.597317191,
IRL,GDEXPRD,TOT,PC_GDP,A,2011,1.540357538,
IRL,GDEXPRD,TOT,PC_GDP,A,2012,1.569298787,
IRL,GDEXPRD,TOT,PC_GDP,A,2013,1.581042997,
IRL,GDEXPRD,TOT,PC_GDP,A,2014,1.537217037,
ITA,GDEXPRD,TOT,PC_GDP,A,1981,0.831009357,
ITA,GDEXPRD,TOT,PC_GDP,A,1982,0.853455599,
ITA,GDEXPRD,TOT,PC_GDP,A,1983,0.898644057,
ITA,GDEXPRD,TOT,PC_GDP,A,1984,0.954978564,
ITA,GDEXPRD,TOT,PC_GDP,A,1985,1.061229922,
ITA,GDEXPRD,TOT,PC_GDP,A,1986,1.070853609,
ITA,GDEXPRD,TOT,PC_GDP,A,1987,1.123677063,
